cycle, observation, reward, action, explored, explore_rate, total reward, average reward
75, 1, 1, 1, 0, 6.73999e-09, 69, 0.92
76, 1, 1, 1, 0, 5.39199e-09, 70, 0.921053
77, 1, 1, 1, 0, 4.31359e-09, 71, 0.922078
78, 1, 1, 1, 0, 3.45087e-09, 72, 0.923077
79, 1, 1, 1, 0, 2.7607e-09, 73, 0.924051
80, 1, 1, 1, 0, 2.20856e-09, 74, 0.925
81, 1, 1, 1, 0, 1.76685e-09, 75, 0.925926
82, 1, 1, 1, 0, 1.41348e-09, 76, 0.926829
83, 1, 1, 1, 0, 1.13078e-09, 77, 0.927711
84, 1, 1, 1, 0, 9.04626e-10, 78, 0.928571
85, 1, 1, 1, 0, 7.23701e-10, 79, 0.929412
86, 1, 1, 1, 0, 5.7896e-10, 80, 0.930233
87, 1, 1, 1, 0, 4.63168e-10, 81, 0.931034
88, 1, 1, 1, 0, 3.70535e-10, 82, 0.931818
89, 1, 1, 1, 0, 2.96428e-10, 83, 0.932584
90, 1, 1, 1, 0, 2.37142e-10, 84, 0.933333
91, 1, 1, 1, 0, 1.89714e-10, 85, 0.934066
92, 1, 1, 1, 0, 1.51771e-10, 86, 0.934783
93, 1, 1, 1, 0, 1.21417e-10, 87, 0.935484
94, 1, 1, 1, 0, 9.71334e-11, 88, 0.93617
95, 1, 1, 1, 0, 7.77068e-11, 89, 0.936842
96, 1, 1, 1, 0, 6.21654e-11, 90, 0.9375
97, 1, 1, 1, 0, 4.97323e-11, 91, 0.938144
98, 1, 1, 1, 0, 3.97859e-11, 92, 0.938776
99, 1, 1, 1, 0, 3.18287e-11, 93, 0.939394
100, 1, 1, 1, 0, 2.54629e-11, 94, 0.94
101, 1, 1, 1, 0, 2.03704e-11, 95, 0.940594
102, 1, 1, 1, 0, 1.62963e-11, 96, 0.941176
103, 1, 1, 1, 0, 1.3037e-11, 97, 0.941748
104, 1, 1, 1, 0, 1.04296e-11, 98, 0.942308
105, 1, 1, 1, 0, 8.3437e-12, 99, 0.942857
106, 1, 1, 1, 0, 6.67496e-12, 100, 0.943396
107, 1, 1, 1, 0, 5.33997e-12, 101, 0.943925
108, 1, 1, 1, 0, 4.27197e-12, 102, 0.944444
109, 1, 1, 1, 0, 3.41758e-12, 103, 0.944954
110, 1, 1, 1, 0, 2.73406e-12, 104, 0.945455
111, 1, 1, 1, 0, 2.18725e-12, 105, 0.945946
112, 1, 1, 1, 0, 1.7498e-12, 106, 0.946429
113, 1, 1, 1, 0, 1.39984e-12, 107, 0.946903
114, 1, 1, 1, 0, 1.11987e-12, 108, 0.947368
115, 1, 1, 1, 0, 8.95898e-13, 109, 0.947826
116, 1, 1, 1, 0, 7.16718e-13, 110, 0.948276
117, 1, 1, 1, 0, 5.73375e-13, 111, 0.948718
118, 1, 1, 1, 0, 4.587e-13, 112, 0.949153
119, 1, 1, 1, 0, 3.6696e-13, 113, 0.94958
120, 1, 1, 1, 0, 2.93568e-13, 114, 0.95
121, 1, 1, 1, 0, 2.34854e-13, 115, 0.950413
122, 1, 1, 1, 0, 1.87883e-13, 116, 0.95082
123, 1, 1, 1, 0, 1.50307e-13, 117, 0.95122
124, 1, 1, 1, 0, 1.20245e-13, 118, 0.951613
125, 1, 1, 1, 0, 9.61963e-14, 119, 0.952
126, 1, 1, 1, 0, 7.6957e-14, 120, 0.952381
127, 1, 1, 1, 0, 6.15656e-14, 121, 0.952756
128, 1, 1, 1, 0, 4.92525e-14, 122, 0.953125
129, 1, 1, 1, 0, 3.9402e-14, 123, 0.953488
130, 1, 1, 1, 0, 3.15216e-14, 124, 0.953846
131, 1, 1, 1, 0, 2.52173e-14, 125, 0.954198
132, 1, 1, 1, 0, 2.01738e-14, 126, 0.954545
133, 1, 1, 1, 0, 1.61391e-14, 127, 0.954887
134, 1, 1, 1, 0, 1.29112e-14, 128, 0.955224
135, 1, 1, 1, 0, 1.0329e-14, 129, 0.955556
136, 1, 1, 1, 0, 8.2632e-15, 130, 0.955882
137, 1, 1, 1, 0, 6.61056e-15, 131, 0.956204
138, 1, 1, 1, 0, 5.28845e-15, 132, 0.956522
139, 1, 1, 1, 0, 4.23076e-15, 133, 0.956835
140, 1, 1, 1, 0, 3.38461e-15, 134, 0.957143
141, 1, 1, 1, 0, 2.70769e-15, 135, 0.957447
142, 1, 1, 1, 0, 2.16615e-15, 136, 0.957746
143, 1, 1, 1, 0, 1.73292e-15, 137, 0.958042
144, 1, 1, 1, 0, 1.38633e-15, 138, 0.958333
145, 1, 1, 1, 0, 1.10907e-15, 139, 0.958621
146, 1, 1, 1, 0, 8.87254e-16, 140, 0.958904
147, 1, 1, 1, 0, 7.09803e-16, 141, 0.959184
148, 1, 1, 1, 0, 5.67843e-16, 142, 0.959459
149, 1, 1, 1, 0, 4.54274e-16, 143, 0.959732
150, 1, 1, 1, 0, 3.63419e-16, 144, 0.96
151, 1, 1, 0, 0, 2.90735e-16, 145, 0.960265
152, 1, 0, 1, 0, 2.32588e-16, 145, 0.953947
153, 1, 1, 1, 0, 1.86071e-16, 146, 0.954248
154, 1, 1, 1, 0, 1.48857e-16, 147, 0.954545
155, 1, 1, 1, 0, 1.19085e-16, 148, 0.954839
156, 1, 1, 1, 0, 9.52682e-17, 149, 0.955128
157, 1, 1, 1, 0, 7.62146e-17, 150, 0.955414
158, 1, 1, 1, 0, 6.09717e-17, 151, 0.955696
159, 1, 1, 0, 0, 4.87773e-17, 152, 0.955975
160, 1, 0, 1, 0, 3.90219e-17, 152, 0.95
161, 1, 1, 1, 0, 3.12175e-17, 153, 0.950311
162, 1, 1, 1, 0, 2.4974e-17, 154, 0.950617
163, 1, 1, 1, 0, 1.99792e-17, 155, 0.95092
164, 1, 1, 1, 0, 1.59834e-17, 156, 0.95122
165, 1, 1, 1, 0, 1.27867e-17, 157, 0.951515
166, 1, 1, 1, 0, 1.02293e-17, 158, 0.951807
167, 1, 1, 1, 0, 8.18348e-18, 159, 0.952096
168, 1, 1, 1, 0, 6.54678e-18, 160, 0.952381
169, 1, 1, 1, 0, 5.23742e-18, 161, 0.952663
170, 1, 1, 1, 0, 4.18994e-18, 162, 0.952941
171, 1, 1, 1, 0, 3.35195e-18, 163, 0.953216
172, 1, 1, 1, 0, 2.68156e-18, 164, 0.953488
173, 1, 1, 1, 0, 2.14525e-18, 165, 0.953757
174, 1, 1, 1, 0, 1.7162e-18, 166, 0.954023
175, 1, 1, 1, 0, 1.37296e-18, 167, 0.954286
176, 1, 1, 1, 0, 1.09837e-18, 168, 0.954545
177, 1, 1, 1, 0, 8.78694e-19, 169, 0.954802
178, 1, 1, 1, 0, 7.02955e-19, 170, 0.955056
179, 1, 1, 1, 0, 5.62364e-19, 171, 0.955307
180, 1, 1, 1, 0, 4.49891e-19, 172, 0.955556
181, 1, 1, 1, 0, 3.59913e-19, 173, 0.955801
182, 1, 1, 1, 0, 2.8793e-19, 174, 0.956044
183, 1, 1, 1, 0, 2.30344e-19, 175, 0.956284
184, 1, 1, 1, 0, 1.84276e-19, 176, 0.956522
185, 1, 1, 1, 0, 1.4742e-19, 177, 0.956757
186, 1, 1, 1, 0, 1.17936e-19, 178, 0.956989
187, 1, 1, 1, 0, 9.43491e-20, 179, 0.957219
188, 1, 1, 1, 0, 7.54792e-20, 180, 0.957447
189, 1, 1, 1, 0, 6.03834e-20, 181, 0.957672
190, 1, 1, 1, 0, 4.83067e-20, 182, 0.957895
191, 1, 1, 1, 0, 3.86454e-20, 183, 0.958115
192, 1, 1, 1, 0, 3.09163e-20, 184, 0.958333
193, 1, 1, 1, 0, 2.4733e-20, 185, 0.958549
194, 1, 1, 1, 0, 1.97864e-20, 186, 0.958763
195, 1, 1, 1, 0, 1.58291e-20, 187, 0.958974
196, 1, 1, 1, 0, 1.26633e-20, 188, 0.959184
197, 1, 1, 1, 0, 1.01307e-20, 189, 0.959391
198, 1, 1, 1, 0, 8.10452e-21, 190, 0.959596
199, 1, 1, 1, 0, 6.48362e-21, 191, 0.959799
200, 1, 1, 1, 0, 5.18689e-21, 192, 0.96
201, 1, 1, 1, 0, 4.14952e-21, 193, 0.960199
202, 1, 1, 1, 0, 3.31961e-21, 194, 0.960396
203, 1, 1, 1, 0, 2.65569e-21, 195, 0.960591
204, 1, 1, 1, 0, 2.12455e-21, 196, 0.960784
205, 1, 1, 1, 0, 1.69964e-21, 197, 0.960976
206, 1, 1, 1, 0, 1.35971e-21, 198, 0.961165
207, 1, 1, 1, 0, 1.08777e-21, 199, 0.961353
208, 1, 1, 1, 0, 8.70216e-22, 200, 0.961538
209, 1, 1, 1, 0, 6.96173e-22, 201, 0.961722
210, 1, 1, 1, 0, 5.56939e-22, 202, 0.961905
211, 1, 1, 1, 0, 4.45551e-22, 203, 0.962085
212, 1, 1, 1, 0, 3.56441e-22, 204, 0.962264
213, 1, 1, 1, 0, 2.85153e-22, 205, 0.962441
214, 1, 1, 1, 0, 2.28122e-22, 206, 0.962617
215, 1, 1, 1, 0, 1.82498e-22, 207, 0.962791
216, 1, 1, 1, 0, 1.45998e-22, 208, 0.962963
217, 1, 1, 1, 0, 1.16798e-22, 209, 0.963134
218, 1, 1, 1, 0, 9.34388e-23, 210, 0.963303
219, 1, 1, 1, 0, 7.4751e-23, 211, 0.96347
220, 1, 1, 1, 0, 5.98008e-23, 212, 0.963636
221, 1, 1, 1, 0, 4.78407e-23, 213, 0.963801
222, 1, 1, 1, 0, 3.82725e-23, 214, 0.963964
223, 1, 1, 1, 0, 3.0618e-23, 215, 0.964126
224, 1, 1, 1, 0, 2.44944e-23, 216, 0.964286
225, 1, 1, 1, 0, 1.95955e-23, 217, 0.964444
226, 1, 1, 1, 0, 1.56764e-23, 218, 0.964602
227, 1, 1, 1, 0, 1.25411e-23, 219, 0.964758
228, 1, 1, 1, 0, 1.00329e-23, 220, 0.964912
229, 1, 1, 1, 0, 8.02633e-24, 221, 0.965066
230, 1, 1, 1, 0, 6.42106e-24, 222, 0.965217
231, 1, 1, 1, 0, 5.13685e-24, 223, 0.965368
232, 1, 1, 1, 0, 4.10948e-24, 224, 0.965517
233, 1, 1, 1, 0, 3.28758e-24, 225, 0.965665
234, 1, 1, 1, 0, 2.63007e-24, 226, 0.965812
235, 1, 1, 1, 0, 2.10405e-24, 227, 0.965957
236, 1, 1, 1, 0, 1.68324e-24, 228, 0.966102
237, 1, 1, 1, 0, 1.34659e-24, 229, 0.966245
238, 1, 1, 1, 0, 1.07728e-24, 230, 0.966387
239, 1, 1, 1, 0, 8.61821e-25, 231, 0.966527
240, 1, 1, 1, 0, 6.89457e-25, 232, 0.966667
241, 1, 1, 1, 0, 5.51565e-25, 233, 0.966805
242, 1, 1, 1, 0, 4.41252e-25, 234, 0.966942
243, 1, 1, 1, 0, 3.53002e-25, 235, 0.967078
244, 1, 1, 1, 0, 2.82401e-25, 236, 0.967213
245, 1, 1, 1, 0, 2.25921e-25, 237, 0.967347
246, 1, 1, 1, 0, 1.80737e-25, 238, 0.96748
247, 1, 1, 1, 0, 1.4459e-25, 239, 0.967611
248, 1, 1, 1, 0, 1.15672e-25, 240, 0.967742
249, 1, 1, 1, 0, 9.25373e-26, 241, 0.967871
250, 1, 1, 1, 0, 7.40298e-26, 242, 0.968
251, 1, 1, 1, 0, 5.92239e-26, 243, 0.968127
252, 1, 1, 1, 0, 4.73791e-26, 244, 0.968254
253, 1, 1, 1, 0, 3.79033e-26, 245, 0.968379
254, 1, 1, 1, 0, 3.03226e-26, 246, 0.968504
255, 1, 1, 1, 0, 2.42581e-26, 247, 0.968627
256, 1, 1, 1, 0, 1.94065e-26, 248, 0.96875
257, 1, 1, 1, 0, 1.55252e-26, 249, 0.968872
258, 1, 1, 1, 0, 1.24201e-26, 250, 0.968992
259, 1, 1, 1, 0, 9.93612e-27, 251, 0.969112
260, 1, 1, 1, 0, 7.94889e-27, 252, 0.969231
261, 1, 1, 1, 0, 6.35911e-27, 253, 0.969349
262, 1, 1, 1, 0, 5.08729e-27, 254, 0.969466
263, 1, 1, 1, 0, 4.06983e-27, 255, 0.969582
264, 1, 1, 1, 0, 3.25587e-27, 256, 0.969697
265, 1, 1, 1, 0, 2.60469e-27, 257, 0.969811
266, 1, 1, 1, 0, 2.08375e-27, 258, 0.969925
267, 1, 1, 1, 0, 1.667e-27, 259, 0.970037
268, 1, 1, 1, 0, 1.3336e-27, 260, 0.970149
269, 1, 1, 1, 0, 1.06688e-27, 261, 0.97026
270, 1, 1, 1, 0, 8.53506e-28, 262, 0.97037
271, 1, 1, 1, 0, 6.82805e-28, 263, 0.97048
272, 1, 1, 1, 0, 5.46244e-28, 264, 0.970588
273, 1, 1, 1, 0, 4.36995e-28, 265, 0.970696
274, 1, 1, 1, 0, 3.49596e-28, 266, 0.970803
275, 1, 1, 1, 0, 2.79677e-28, 267, 0.970909
276, 1, 1, 0, 0, 2.23741e-28, 268, 0.971014
277, 1, 0, 1, 0, 1.78993e-28, 268, 0.967509
278, 1, 1, 1, 0, 1.43195e-28, 269, 0.967626
279, 1, 1, 1, 0, 1.14556e-28, 270, 0.967742
280, 1, 1, 1, 0, 9.16445e-29, 271, 0.967857
281, 1, 1, 1, 0, 7.33156e-29, 272, 0.967972
282, 1, 1, 1, 0, 5.86525e-29, 273, 0.968085
283, 1, 1, 1, 0, 4.6922e-29, 274, 0.968198
284, 1, 1, 1, 0, 3.75376e-29, 275, 0.96831
285, 1, 1, 1, 0, 3.00301e-29, 276, 0.968421
286, 1, 1, 1, 0, 2.40241e-29, 277, 0.968531
287, 1, 1, 1, 0, 1.92192e-29, 278, 0.968641
288, 1, 1, 1, 0, 1.53754e-29, 279, 0.96875
289, 1, 1, 1, 0, 1.23003e-29, 280, 0.968858
290, 1, 1, 1, 0, 9.84025e-30, 281, 0.968966
291, 1, 1, 1, 0, 7.8722e-30, 282, 0.969072
292, 1, 1, 1, 0, 6.29776e-30, 283, 0.969178
293, 1, 1, 1, 0, 5.03821e-30, 284, 0.969283
294, 1, 1, 1, 0, 4.03057e-30, 285, 0.969388
295, 1, 1, 1, 0, 3.22445e-30, 286, 0.969492
296, 1, 1, 0, 0, 2.57956e-30, 287, 0.969595
297, 1, 0, 1, 0, 2.06365e-30, 287, 0.96633
298, 1, 1, 1, 0, 1.65092e-30, 288, 0.966443
299, 1, 1, 1, 0, 1.32074e-30, 289, 0.966555
300, 1, 1, 1, 0, 1.05659e-30, 290, 0.966667
301, 1, 1, 1, 0, 8.45271e-31, 291, 0.966777
302, 1, 1, 1, 0, 6.76217e-31, 292, 0.966887
303, 1, 1, 1, 0, 5.40974e-31, 293, 0.966997
304, 1, 1, 1, 0, 4.32779e-31, 294, 0.967105
305, 1, 1, 1, 0, 3.46223e-31, 295, 0.967213
306, 1, 1, 1, 0, 2.76978e-31, 296, 0.96732
307, 1, 1, 1, 0, 2.21583e-31, 297, 0.967427
308, 1, 1, 1, 0, 1.77266e-31, 298, 0.967532
309, 1, 1, 1, 0, 1.41813e-31, 299, 0.967638
310, 1, 1, 1, 0, 1.1345e-31, 300, 0.967742
311, 1, 1, 1, 0, 9.07603e-32, 301, 0.967846
312, 1, 1, 1, 0, 7.26082e-32, 302, 0.967949
313, 1, 1, 1, 0, 5.80866e-32, 303, 0.968051
314, 1, 1, 1, 0, 4.64693e-32, 304, 0.968153
315, 1, 1, 1, 0, 3.71754e-32, 305, 0.968254
316, 1, 1, 1, 0, 2.97403e-32, 306, 0.968354
317, 1, 1, 1, 0, 2.37923e-32, 307, 0.968454
318, 1, 1, 1, 0, 1.90338e-32, 308, 0.968553
319, 1, 1, 1, 0, 1.52271e-32, 309, 0.968652
320, 1, 1, 1, 0, 1.21816e-32, 310, 0.96875
321, 1, 1, 1, 0, 9.74531e-33, 311, 0.968847
322, 1, 1, 1, 0, 7.79625e-33, 312, 0.968944
323, 1, 1, 1, 0, 6.237e-33, 313, 0.96904
324, 1, 1, 1, 0, 4.9896e-33, 314, 0.969136
325, 1, 1, 1, 0, 3.99168e-33, 315, 0.969231
326, 1, 1, 1, 0, 3.19334e-33, 316, 0.969325
327, 1, 1, 1, 0, 2.55468e-33, 317, 0.969419
328, 1, 1, 1, 0, 2.04374e-33, 318, 0.969512
329, 1, 1, 1, 0, 1.63499e-33, 319, 0.969605
330, 1, 1, 1, 0, 1.30799e-33, 320, 0.969697
331, 1, 1, 1, 0, 1.0464e-33, 321, 0.969789
332, 1, 1, 1, 0, 8.37116e-34, 322, 0.96988
333, 1, 1, 1, 0, 6.69693e-34, 323, 0.96997
334, 1, 1, 1, 0, 5.35754e-34, 324, 0.97006
335, 1, 1, 1, 0, 4.28603e-34, 325, 0.970149
336, 1, 1, 1, 0, 3.42883e-34, 326, 0.970238
337, 1, 1, 1, 0, 2.74306e-34, 327, 0.970326
338, 1, 1, 1, 0, 2.19445e-34, 328, 0.970414
339, 1, 1, 1, 0, 1.75556e-34, 329, 0.970501
340, 1, 1, 1, 0, 1.40445e-34, 330, 0.970588
341, 1, 1, 1, 0, 1.12356e-34, 331, 0.970674
342, 1, 1, 1, 0, 8.98847e-35, 332, 0.97076
343, 1, 1, 1, 0, 7.19077e-35, 333, 0.970845
344, 1, 1, 1, 0, 5.75262e-35, 334, 0.97093
345, 1, 1, 1, 0, 4.60209e-35, 335, 0.971014
346, 1, 1, 1, 0, 3.68168e-35, 336, 0.971098
347, 1, 1, 1, 0, 2.94534e-35, 337, 0.971182
348, 1, 1, 1, 0, 2.35627e-35, 338, 0.971264
349, 1, 1, 1, 0, 1.88502e-35, 339, 0.971347
350, 1, 1, 1, 0, 1.50801e-35, 340, 0.971429
351, 1, 1, 1, 0, 1.20641e-35, 341, 0.97151
352, 1, 1, 1, 0, 9.65129e-36, 342, 0.971591
353, 1, 1, 0, 0, 7.72103e-36, 343, 0.971671
354, 1, 0, 1, 0, 6.17683e-36, 343, 0.968927
355, 1, 1, 1, 0, 4.94146e-36, 344, 0.969014
356, 1, 1, 1, 0, 3.95317e-36, 345, 0.969101
357, 1, 1, 1, 0, 3.16254e-36, 346, 0.969188
358, 1, 1, 1, 0, 2.53003e-36, 347, 0.969274
359, 1, 1, 1, 0, 2.02402e-36, 348, 0.969359
360, 1, 1, 1, 0, 1.61922e-36, 349, 0.969444
361, 1, 1, 1, 0, 1.29537e-36, 350, 0.969529
362, 1, 1, 1, 0, 1.0363e-36, 351, 0.969613
363, 1, 1, 1, 0, 8.2904e-37, 352, 0.969697
364, 1, 1, 1, 0, 6.63232e-37, 353, 0.96978
365, 1, 1, 1, 0, 5.30585e-37, 354, 0.969863
366, 1, 1, 1, 0, 4.24468e-37, 355, 0.969945
367, 1, 1, 1, 0, 3.39575e-37, 356, 0.970027
368, 1, 1, 1, 0, 2.7166e-37, 357, 0.970109
369, 1, 1, 1, 0, 2.17328e-37, 358, 0.97019
370, 1, 1, 1, 0, 1.73862e-37, 359, 0.97027
371, 1, 1, 1, 0, 1.3909e-37, 360, 0.97035
372, 1, 1, 1, 0, 1.11272e-37, 361, 0.97043
373, 1, 1, 1, 0, 8.90175e-38, 362, 0.970509
374, 1, 1, 1, 0, 7.1214e-38, 363, 0.970588
375, 1, 1, 1, 0, 5.69712e-38, 364, 0.970667
376, 1, 1, 1, 0, 4.55769e-38, 365, 0.970745
377, 1, 1, 1, 0, 3.64615e-38, 366, 0.970822
378, 1, 1, 1, 0, 2.91692e-38, 367, 0.970899
379, 1, 1, 1, 0, 2.33354e-38, 368, 0.970976
380, 1, 1, 1, 0, 1.86683e-38, 369, 0.971053
381, 1, 1, 1, 0, 1.49347e-38, 370, 0.971129
382, 1, 1, 1, 0, 1.19477e-38, 371, 0.971204
383, 1, 1, 0, 0, 9.55818e-39, 372, 0.971279
384, 1, 0, 0, 0, 7.64654e-39, 372, 0.96875
385, 1, 0, 1, 0, 6.11723e-39, 372, 0.966234
386, 1, 1, 1, 0, 4.89379e-39, 373, 0.966321
387, 1, 1, 1, 0, 3.91503e-39, 374, 0.966408
388, 1, 1, 1, 0, 3.13202e-39, 375, 0.966495
389, 1, 1, 1, 0, 2.50562e-39, 376, 0.966581
390, 1, 1, 1, 0, 2.00449e-39, 377, 0.966667
391, 1, 1, 1, 0, 1.6036e-39, 378, 0.966752
392, 1, 1, 1, 0, 1.28288e-39, 379, 0.966837
393, 1, 1, 1, 0, 1.0263e-39, 380, 0.966921
394, 1, 1, 1, 0, 8.21041e-40, 381, 0.967005
395, 1, 1, 1, 0, 6.56833e-40, 382, 0.967089
396, 1, 1, 1, 0, 5.25466e-40, 383, 0.967172
397, 1, 1, 1, 0, 4.20373e-40, 384, 0.967254
398, 1, 1, 1, 0, 3.36298e-40, 385, 0.967337
399, 1, 1, 1, 0, 2.69039e-40, 386, 0.967419
400, 1, 1, 1, 0, 2.15231e-40, 387, 0.9675
401, 1, 1, 1, 0, 1.72185e-40, 388, 0.967581
402, 1, 1, 1, 0, 1.37748e-40, 389, 0.967662
403, 1, 1, 1, 0, 1.10198e-40, 390, 0.967742
404, 1, 1, 1, 0, 8.81586e-41, 391, 0.967822
405, 1, 1, 1, 0, 7.05269e-41, 392, 0.967901
406, 1, 1, 1, 0, 5.64215e-41, 393, 0.96798
407, 1, 1, 1, 0, 4.51372e-41, 394, 0.968059
408, 1, 1, 1, 0, 3.61098e-41, 395, 0.968137
409, 1, 1, 1, 0, 2.88878e-41, 396, 0.968215
410, 1, 1, 1, 0, 2.31103e-41, 397, 0.968293
411, 1, 1, 1, 0, 1.84882e-41, 398, 0.96837
412, 1, 1, 1, 0, 1.47906e-41, 399, 0.968447
413, 1, 1, 1, 0, 1.18324e-41, 400, 0.968523
414, 1, 1, 1, 0, 9.46596e-42, 401, 0.968599
415, 1, 1, 1, 0, 7.57277e-42, 402, 0.968675
416, 1, 1, 1, 0, 6.05821e-42, 403, 0.96875
417, 1, 1, 1, 0, 4.84657e-42, 404, 0.968825
418, 1, 1, 1, 0, 3.87726e-42, 405, 0.9689
419, 1, 1, 1, 0, 3.10181e-42, 406, 0.968974
420, 1, 1, 1, 0, 2.48144e-42, 407, 0.969048
421, 1, 1, 1, 0, 1.98516e-42, 408, 0.969121
422, 1, 1, 1, 0, 1.58812e-42, 409, 0.969194
423, 1, 1, 1, 0, 1.2705e-42, 410, 0.969267
424, 1, 1, 1, 0, 1.0164e-42, 411, 0.96934
425, 1, 1, 1, 0, 8.1312e-43, 412, 0.969412
426, 1, 1, 1, 0, 6.50496e-43, 413, 0.969484
427, 1, 1, 1, 0, 5.20397e-43, 414, 0.969555
428, 1, 1, 1, 0, 4.16317e-43, 415, 0.969626
429, 1, 1, 1, 0, 3.33054e-43, 416, 0.969697
430, 1, 1, 1, 0, 2.66443e-43, 417, 0.969767
431, 1, 1, 1, 0, 2.13154e-43, 418, 0.969838
432, 1, 1, 1, 0, 1.70524e-43, 419, 0.969907
433, 1, 1, 1, 0, 1.36419e-43, 420, 0.969977
434, 1, 1, 1, 0, 1.09135e-43, 421, 0.970046
435, 1, 1, 1, 0, 8.73081e-44, 422, 0.970115
436, 1, 1, 1, 0, 6.98465e-44, 423, 0.970183
437, 1, 1, 1, 0, 5.58772e-44, 424, 0.970252
438, 1, 1, 1, 0, 4.47017e-44, 425, 0.97032
