cycle, observation, reward, action, explored, explore_rate, total reward, average reward
102, 1, 1, 0, 0, 1.62963e-11, 42, 0.411765
103, 1, 0, 0, 0, 1.3037e-11, 42, 0.407767
104, 0, 1, 1, 0, 1.04296e-11, 43, 0.413462
105, 0, 0, 1, 0, 8.3437e-12, 43, 0.409524
106, 1, 1, 0, 0, 6.67496e-12, 44, 0.415094
107, 1, 0, 0, 0, 5.33997e-12, 44, 0.411215
108, 0, 1, 1, 0, 4.27197e-12, 45, 0.416667
109, 0, 0, 0, 0, 3.41758e-12, 45, 0.412844
110, 1, 0, 0, 0, 2.73406e-12, 45, 0.409091
111, 0, 1, 0, 0, 2.18725e-12, 46, 0.414414
112, 1, 0, 0, 0, 1.7498e-12, 46, 0.410714
113, 1, 0, 0, 0, 1.39984e-12, 46, 0.40708
114, 1, 0, 0, 0, 1.11987e-12, 46, 0.403509
115, 1, 0, 1, 0, 8.95898e-13, 46, 0.4
116, 0, 0, 1, 0, 7.16718e-13, 46, 0.396552
117, 1, 1, 0, 0, 5.73375e-13, 47, 0.401709
118, 1, 0, 0, 0, 4.587e-13, 47, 0.398305
119, 0, 1, 0, 0, 3.6696e-13, 48, 0.403361
120, 1, 0, 0, 0, 2.93568e-13, 48, 0.4
121, 1, 0, 0, 0, 2.34854e-13, 48, 0.396694
122, 1, 0, 0, 0, 1.87883e-13, 48, 0.393443
123, 0, 1, 1, 0, 1.50307e-13, 49, 0.398374
124, 0, 0, 0, 0, 1.20245e-13, 49, 0.395161
125, 0, 1, 1, 0, 9.61963e-14, 50, 0.4
126, 0, 0, 0, 0, 7.6957e-14, 50, 0.396825
127, 0, 1, 1, 0, 6.15656e-14, 51, 0.401575
128, 1, 1, 0, 0, 4.92525e-14, 52, 0.40625
129, 0, 1, 0, 0, 3.9402e-14, 53, 0.410853
130, 1, 0, 0, 0, 3.15216e-14, 53, 0.407692
131, 1, 0, 0, 0, 2.52173e-14, 53, 0.40458
132, 1, 0, 0, 0, 2.01738e-14, 53, 0.401515
133, 0, 1, 1, 0, 1.61391e-14, 54, 0.406015
134, 1, 1, 1, 0, 1.29112e-14, 55, 0.410448
135, 0, 0, 0, 0, 1.0329e-14, 55, 0.407407
136, 0, 1, 1, 0, 8.2632e-15, 56, 0.411765
137, 1, 1, 1, 0, 6.61056e-15, 57, 0.416058
138, 1, 1, 1, 0, 5.28845e-15, 58, 0.42029
139, 0, 0, 1, 0, 4.23076e-15, 58, 0.417266
140, 0, 0, 1, 0, 3.38461e-15, 58, 0.414286
141, 1, 1, 1, 0, 2.70769e-15, 59, 0.41844
142, 0, 0, 1, 0, 2.16615e-15, 59, 0.415493
143, 0, 0, 1, 0, 1.73292e-15, 59, 0.412587
144, 1, 1, 1, 0, 1.38633e-15, 60, 0.416667
145, 0, 0, 1, 0, 1.10907e-15, 60, 0.413793
146, 1, 1, 0, 0, 8.87254e-16, 61, 0.417808
147, 1, 0, 0, 0, 7.09803e-16, 61, 0.414966
148, 1, 0, 0, 0, 5.67843e-16, 61, 0.412162
149, 1, 0, 1, 0, 4.54274e-16, 61, 0.409396
150, 0, 0, 1, 0, 3.63419e-16, 61, 0.406667
151, 1, 1, 0, 0, 2.90735e-16, 62, 0.410596
152, 0, 1, 0, 0, 2.32588e-16, 63, 0.414474
153, 0, 1, 1, 0, 1.86071e-16, 64, 0.418301
154, 1, 1, 0, 0, 1.48857e-16, 65, 0.422078
155, 0, 1, 1, 0, 1.19085e-16, 66, 0.425806
156, 0, 0, 0, 0, 9.52682e-17, 66, 0.423077
157, 1, 0, 1, 0, 7.62146e-17, 66, 0.420382
158, 1, 1, 0, 0, 6.09717e-17, 67, 0.424051
159, 0, 1, 1, 0, 4.87773e-17, 68, 0.427673
160, 1, 1, 1, 0, 3.90219e-17, 69, 0.43125
161, 1, 1, 0, 0, 3.12175e-17, 70, 0.434783
162, 1, 0, 1, 0, 2.4974e-17, 70, 0.432099
163, 0, 0, 1, 0, 1.99792e-17, 70, 0.429448
164, 1, 1, 1, 0, 1.59834e-17, 71, 0.432927
165, 0, 0, 1, 0, 1.27867e-17, 71, 0.430303
166, 1, 1, 0, 0, 1.02293e-17, 72, 0.433735
167, 0, 1, 1, 0, 8.18348e-18, 73, 0.437126
168, 1, 1, 1, 0, 6.54678e-18, 74, 0.440476
169, 1, 1, 0, 0, 5.23742e-18, 75, 0.443787
170, 1, 0, 0, 0, 4.18994e-18, 75, 0.441176
171, 0, 1, 1, 0, 3.35195e-18, 76, 0.444444
172, 1, 1, 0, 0, 2.68156e-18, 77, 0.447674
173, 1, 0, 0, 0, 2.14525e-18, 77, 0.445087
174, 0, 1, 1, 0, 1.7162e-18, 78, 0.448276
175, 1, 1, 0, 0, 1.37296e-18, 79, 0.451429
176, 1, 0, 1, 0, 1.09837e-18, 79, 0.448864
177, 1, 1, 0, 0, 8.78694e-19, 80, 0.451977
178, 0, 1, 1, 0, 7.02955e-19, 81, 0.455056
179, 1, 1, 0, 0, 5.62364e-19, 82, 0.458101
180, 1, 0, 0, 0, 4.49891e-19, 82, 0.455556
181, 0, 1, 0, 0, 3.59913e-19, 83, 0.458564
182, 0, 1, 0, 0, 2.8793e-19, 84, 0.461538
183, 1, 0, 0, 0, 2.30344e-19, 84, 0.459016
184, 1, 0, 0, 0, 1.84276e-19, 84, 0.456522
185, 0, 1, 1, 0, 1.4742e-19, 85, 0.459459
186, 0, 0, 0, 0, 1.17936e-19, 85, 0.456989
187, 1, 0, 0, 0, 9.43491e-20, 85, 0.454545
188, 1, 0, 0, 0, 7.54792e-20, 85, 0.452128
189, 1, 0, 0, 0, 6.03834e-20, 85, 0.449735
190, 1, 0, 1, 0, 4.83067e-20, 85, 0.447368
191, 1, 1, 0, 0, 3.86454e-20, 86, 0.450262
192, 0, 1, 0, 0, 3.09163e-20, 87, 0.453125
193, 1, 0, 0, 0, 2.4733e-20, 87, 0.450777
194, 1, 0, 0, 0, 1.97864e-20, 87, 0.448454
195, 0, 1, 1, 0, 1.58291e-20, 88, 0.451282
196, 0, 0, 1, 0, 1.26633e-20, 88, 0.44898
197, 1, 1, 1, 0, 1.01307e-20, 89, 0.451777
198, 1, 1, 1, 0, 8.10452e-21, 90, 0.454545
199, 0, 0, 1, 0, 6.48362e-21, 90, 0.452261
200, 1, 1, 0, 0, 5.18689e-21, 91, 0.455
201, 1, 0, 1, 0, 4.14952e-21, 91, 0.452736
202, 1, 1, 1, 0, 3.31961e-21, 92, 0.455446
203, 1, 1, 0, 0, 2.65569e-21, 93, 0.458128
204, 1, 0, 1, 0, 2.12455e-21, 93, 0.455882
205, 0, 0, 1, 0, 1.69964e-21, 93, 0.453659
206, 1, 1, 1, 0, 1.35971e-21, 94, 0.456311
207, 0, 0, 1, 0, 1.08777e-21, 94, 0.454106
208, 0, 0, 0, 0, 8.70216e-22, 94, 0.451923
209, 0, 1, 0, 0, 6.96173e-22, 95, 0.454545
210, 1, 0, 0, 0, 5.56939e-22, 95, 0.452381
211, 1, 0, 0, 0, 4.45551e-22, 95, 0.450237
212, 0, 1, 1, 0, 3.56441e-22, 96, 0.45283
213, 1, 1, 0, 0, 2.85153e-22, 97, 0.455399
214, 1, 0, 0, 0, 2.28122e-22, 97, 0.453271
215, 0, 1, 1, 0, 1.82498e-22, 98, 0.455814
216, 1, 1, 0, 0, 1.45998e-22, 99, 0.458333
217, 0, 1, 1, 0, 1.16798e-22, 100, 0.460829
218, 1, 1, 0, 0, 9.34388e-23, 101, 0.463303
219, 1, 0, 0, 0, 7.4751e-23, 101, 0.461187
220, 0, 1, 1, 0, 5.98008e-23, 102, 0.463636
221, 0, 0, 0, 0, 4.78407e-23, 102, 0.461538
222, 0, 1, 1, 0, 3.82725e-23, 103, 0.463964
223, 1, 1, 0, 0, 3.0618e-23, 104, 0.466368
224, 1, 0, 1, 0, 2.44944e-23, 104, 0.464286
225, 1, 1, 0, 0, 1.95955e-23, 105, 0.466667
226, 1, 0, 0, 0, 1.56764e-23, 105, 0.464602
227, 1, 0, 1, 0, 1.25411e-23, 105, 0.462555
228, 1, 1, 0, 0, 1.00329e-23, 106, 0.464912
229, 0, 1, 1, 0, 8.02633e-24, 107, 0.467249
230, 1, 1, 0, 0, 6.42106e-24, 108, 0.469565
231, 0, 1, 1, 0, 5.13685e-24, 109, 0.471861
232, 1, 1, 0, 0, 4.10948e-24, 110, 0.474138
233, 1, 0, 0, 0, 3.28758e-24, 110, 0.472103
234, 1, 0, 0, 0, 2.63007e-24, 110, 0.470085
235, 0, 1, 0, 0, 2.10405e-24, 111, 0.47234
236, 1, 0, 0, 0, 1.68324e-24, 111, 0.470339
237, 0, 1, 1, 0, 1.34659e-24, 112, 0.472574
238, 1, 1, 0, 0, 1.07728e-24, 113, 0.47479
239, 0, 1, 1, 0, 8.61821e-25, 114, 0.476987
240, 1, 1, 0, 0, 6.89457e-25, 115, 0.479167
241, 1, 0, 0, 0, 5.51565e-25, 115, 0.477178
242, 1, 0, 1, 0, 4.41252e-25, 115, 0.475207
243, 0, 0, 1, 0, 3.53002e-25, 115, 0.473251
244, 0, 0, 0, 0, 2.82401e-25, 115, 0.471311
245, 1, 0, 0, 0, 2.25921e-25, 115, 0.469388
246, 1, 0, 0, 0, 1.80737e-25, 115, 0.46748
247, 0, 1, 0, 0, 1.4459e-25, 116, 0.469636
248, 1, 0, 0, 0, 1.15672e-25, 116, 0.467742
249, 1, 0, 0, 0, 9.25373e-26, 116, 0.465863
250, 1, 0, 0, 0, 7.40298e-26, 116, 0.464
251, 1, 0, 1, 0, 5.92239e-26, 116, 0.462151
252, 0, 0, 1, 0, 4.73791e-26, 116, 0.460317
253, 1, 1, 0, 0, 3.79033e-26, 117, 0.462451
254, 1, 0, 1, 0, 3.03226e-26, 117, 0.46063
255, 0, 0, 1, 0, 2.42581e-26, 117, 0.458824
256, 1, 1, 0, 0, 1.94065e-26, 118, 0.460938
257, 1, 0, 0, 0, 1.55252e-26, 118, 0.459144
258, 0, 1, 1, 0, 1.24201e-26, 119, 0.46124
259, 1, 1, 0, 0, 9.93612e-27, 120, 0.46332
260, 0, 1, 1, 0, 7.94889e-27, 121, 0.465385
261, 1, 1, 0, 0, 6.35911e-27, 122, 0.467433
262, 1, 0, 0, 0, 5.08729e-27, 122, 0.465649
263, 0, 1, 1, 0, 4.06983e-27, 123, 0.467681
264, 0, 0, 1, 0, 3.25587e-27, 123, 0.465909
265, 1, 1, 0, 0, 2.60469e-27, 124, 0.467925
266, 1, 0, 0, 0, 2.08375e-27, 124, 0.466165
267, 1, 0, 0, 0, 1.667e-27, 124, 0.464419
268, 0, 1, 0, 0, 1.3336e-27, 125, 0.466418
269, 0, 1, 1, 0, 1.06688e-27, 126, 0.468401
270, 1, 1, 0, 0, 8.53506e-28, 127, 0.47037
271, 0, 1, 0, 0, 6.82805e-28, 128, 0.472325
272, 1, 0, 0, 0, 5.46244e-28, 128, 0.470588
273, 0, 1, 1, 0, 4.36995e-28, 129, 0.472527
274, 1, 1, 1, 0, 3.49596e-28, 130, 0.474453
275, 1, 1, 1, 0, 2.79677e-28, 131, 0.476364
276, 1, 1, 0, 0, 2.23741e-28, 132, 0.478261
277, 0, 1, 0, 0, 1.78993e-28, 133, 0.480144
278, 1, 0, 0, 0, 1.43195e-28, 133, 0.478417
279, 1, 0, 1, 0, 1.14556e-28, 133, 0.476703
280, 1, 1, 0, 0, 9.16445e-29, 134, 0.478571
281, 1, 0, 0, 0, 7.33156e-29, 134, 0.476868
282, 1, 0, 0, 0, 5.86525e-29, 134, 0.475177
283, 0, 1, 1, 0, 4.6922e-29, 135, 0.477032
284, 1, 1, 0, 0, 3.75376e-29, 136, 0.478873
285, 1, 0, 0, 0, 3.00301e-29, 136, 0.477193
286, 0, 1, 1, 0, 2.40241e-29, 137, 0.479021
287, 0, 0, 1, 0, 1.92192e-29, 137, 0.477352
288, 0, 0, 1, 0, 1.53754e-29, 137, 0.475694
289, 1, 1, 1, 0, 1.23003e-29, 138, 0.477509
290, 1, 1, 1, 0, 9.84025e-30, 139, 0.47931
291, 1, 1, 1, 0, 7.8722e-30, 140, 0.4811
292, 1, 1, 0, 0, 6.29776e-30, 141, 0.482877
293, 1, 0, 0, 0, 5.03821e-30, 141, 0.481229
294, 1, 0, 1, 0, 4.03057e-30, 141, 0.479592
295, 1, 1, 1, 0, 3.22445e-30, 142, 0.481356
296, 1, 1, 1, 0, 2.57956e-30, 143, 0.483108
297, 1, 1, 0, 0, 2.06365e-30, 144, 0.484848
298, 1, 0, 0, 0, 1.65092e-30, 144, 0.483221
299, 1, 0, 0, 0, 1.32074e-30, 144, 0.481605
300, 0, 1, 1, 0, 1.05659e-30, 145, 0.483333
301, 1, 1, 1, 0, 8.45271e-31, 146, 0.48505
302, 1, 1, 1, 0, 6.76217e-31, 147, 0.486755
303, 1, 1, 1, 0, 5.40974e-31, 148, 0.488449
304, 1, 1, 1, 0, 4.32779e-31, 149, 0.490132
305, 0, 0, 1, 0, 3.46223e-31, 149, 0.488525
306, 0, 0, 1, 0, 2.76978e-31, 149, 0.486928
307, 1, 1, 1, 0, 2.21583e-31, 150, 0.488599
308, 1, 1, 1, 0, 1.77266e-31, 151, 0.49026
309, 1, 1, 1, 0, 1.41813e-31, 152, 0.491909
310, 0, 0, 1, 0, 1.1345e-31, 152, 0.490323
311, 1, 1, 0, 0, 9.07603e-32, 153, 0.491961
312, 1, 0, 1, 0, 7.26082e-32, 153, 0.490385
313, 0, 0, 1, 0, 5.80866e-32, 153, 0.488818
314, 0, 0, 1, 0, 4.64693e-32, 153, 0.487261
315, 1, 1, 0, 0, 3.71754e-32, 154, 0.488889
316, 1, 0, 0, 0, 2.97403e-32, 154, 0.487342
317, 1, 0, 0, 0, 2.37923e-32, 154, 0.485804
318, 1, 0, 0, 0, 1.90338e-32, 154, 0.484277
319, 1, 0, 0, 0, 1.52271e-32, 154, 0.482759
320, 0, 1, 0, 0, 1.21816e-32, 155, 0.484375
321, 1, 0, 0, 0, 9.74531e-33, 155, 0.482866
322, 1, 0, 0, 0, 7.79625e-33, 155, 0.481366
323, 1, 0, 0, 0, 6.237e-33, 155, 0.479876
324, 1, 0, 0, 0, 4.9896e-33, 155, 0.478395
325, 1, 0, 0, 0, 3.99168e-33, 155, 0.476923
326, 0, 1, 1, 0, 3.19334e-33, 156, 0.478528
327, 1, 1, 1, 0, 2.55468e-33, 157, 0.480122
328, 1, 1, 1, 0, 2.04374e-33, 158, 0.481707
329, 1, 1, 0, 0, 1.63499e-33, 159, 0.483283
330, 1, 0, 0, 0, 1.30799e-33, 159, 0.481818
331, 1, 0, 0, 0, 1.0464e-33, 159, 0.480363
332, 1, 0, 0, 0, 8.37116e-34, 159, 0.478916
333, 1, 0, 1, 0, 6.69693e-34, 159, 0.477477
334, 1, 1, 1, 0, 5.35754e-34, 160, 0.479042
335, 1, 1, 1, 0, 4.28603e-34, 161, 0.480597
336, 0, 0, 1, 0, 3.42883e-34, 161, 0.479167
337, 1, 1, 1, 0, 2.74306e-34, 162, 0.480712
338, 1, 1, 0, 0, 2.19445e-34, 163, 0.482249
339, 1, 0, 0, 0, 1.75556e-34, 163, 0.480826
340, 1, 0, 0, 0, 1.40445e-34, 163, 0.479412
341, 0, 1, 1, 0, 1.12356e-34, 164, 0.480938
342, 0, 0, 1, 0, 8.98847e-35, 164, 0.479532
343, 1, 1, 1, 0, 7.19077e-35, 165, 0.48105
344, 1, 1, 1, 0, 5.75262e-35, 166, 0.482558
345, 0, 0, 1, 0, 4.60209e-35, 166, 0.481159
346, 1, 1, 0, 0, 3.68168e-35, 167, 0.482659
347, 1, 0, 0, 0, 2.94534e-35, 167, 0.481268
348, 1, 0, 1, 0, 2.35627e-35, 167, 0.479885
349, 1, 1, 0, 0, 1.88502e-35, 168, 0.481375
350, 1, 0, 0, 0, 1.50801e-35, 168, 0.48
351, 0, 1, 1, 0, 1.20641e-35, 169, 0.481481
352, 1, 1, 1, 0, 9.65129e-36, 170, 0.482955
353, 1, 1, 0, 0, 7.72103e-36, 171, 0.484419
354, 1, 0, 1, 0, 6.17683e-36, 171, 0.483051
355, 1, 1, 1, 0, 4.94146e-36, 172, 0.484507
356, 1, 1, 1, 0, 3.95317e-36, 173, 0.485955
357, 1, 1, 1, 0, 3.16254e-36, 174, 0.487395
358, 1, 1, 0, 0, 2.53003e-36, 175, 0.488827
359, 0, 1, 0, 0, 2.02402e-36, 176, 0.490251
360, 1, 0, 0, 0, 1.61922e-36, 176, 0.488889
361, 1, 0, 0, 0, 1.29537e-36, 176, 0.487535
362, 1, 0, 0, 0, 1.0363e-36, 176, 0.486188
363, 1, 0, 0, 0, 8.2904e-37, 176, 0.484848
364, 0, 1, 1, 0, 6.63232e-37, 177, 0.486264
365, 0, 0, 1, 0, 5.30585e-37, 177, 0.484932
366, 0, 0, 1, 0, 4.24468e-37, 177, 0.483607
367, 1, 1, 1, 0, 3.39575e-37, 178, 0.485014
368, 0, 0, 1, 0, 2.7166e-37, 178, 0.483696
369, 1, 1, 1, 0, 2.17328e-37, 179, 0.485095
370, 1, 1, 1, 0, 1.73862e-37, 180, 0.486486
371, 0, 0, 1, 0, 1.3909e-37, 180, 0.485175
372, 1, 1, 1, 0, 1.11272e-37, 181, 0.486559
373, 1, 1, 0, 0, 8.90175e-38, 182, 0.487936
374, 1, 0, 1, 0, 7.1214e-38, 182, 0.486631
375, 0, 0, 0, 0, 5.69712e-38, 182, 0.485333
376, 1, 0, 0, 0, 4.55769e-38, 182, 0.484043
377, 0, 1, 1, 0, 3.64615e-38, 183, 0.485411
378, 1, 1, 1, 0, 2.91692e-38, 184, 0.486772
379, 0, 0, 0, 0, 2.33354e-38, 184, 0.485488
380, 1, 0, 0, 0, 1.86683e-38, 184, 0.484211
381, 0, 1, 1, 0, 1.49347e-38, 185, 0.485564
382, 0, 0, 1, 0, 1.19477e-38, 185, 0.484293
383, 1, 1, 1, 0, 9.55818e-39, 186, 0.48564
384, 0, 0, 0, 0, 7.64654e-39, 186, 0.484375
385, 0, 1, 1, 0, 6.11723e-39, 187, 0.485714
386, 1, 1, 1, 0, 4.89379e-39, 188, 0.487047
387, 0, 0, 0, 0, 3.91503e-39, 188, 0.485788
388, 0, 1, 1, 0, 3.13202e-39, 189, 0.487113
389, 1, 1, 1, 0, 2.50562e-39, 190, 0.488432
390, 1, 1, 1, 0, 2.00449e-39, 191, 0.489744
391, 1, 1, 1, 0, 1.6036e-39, 192, 0.491049
392, 0, 0, 1, 0, 1.28288e-39, 192, 0.489796
393, 0, 0, 1, 0, 1.0263e-39, 192, 0.48855
394, 1, 1, 0, 0, 8.21041e-40, 193, 0.489848
395, 0, 1, 0, 0, 6.56833e-40, 194, 0.491139
396, 0, 1, 1, 0, 5.25466e-40, 195, 0.492424
397, 0, 0, 1, 0, 4.20373e-40, 195, 0.491184
398, 0, 0, 0, 0, 3.36298e-40, 195, 0.48995
399, 0, 1, 1, 0, 2.69039e-40, 196, 0.491228
400, 1, 1, 0, 0, 2.15231e-40, 197, 0.4925
401, 1, 0, 0, 0, 1.72185e-40, 197, 0.491272
402, 1, 0, 1, 0, 1.37748e-40, 197, 0.49005
403, 1, 1, 1, 0, 1.10198e-40, 198, 0.491315
404, 1, 1, 0, 0, 8.81586e-41, 199, 0.492574
405, 0, 1, 1, 0, 7.05269e-41, 200, 0.493827
406, 1, 1, 1, 0, 5.64215e-41, 201, 0.495074
407, 1, 1, 1, 0, 4.51372e-41, 202, 0.496314
408, 0, 0, 1, 0, 3.61098e-41, 202, 0.495098
409, 1, 1, 1, 0, 2.88878e-41, 203, 0.496333
410, 0, 0, 0, 0, 2.31103e-41, 203, 0.495122
411, 0, 1, 0, 0, 1.84882e-41, 204, 0.49635
412, 0, 1, 1, 0, 1.47906e-41, 205, 0.497573
413, 1, 1, 0, 0, 1.18324e-41, 206, 0.498789
414, 1, 0, 0, 0, 9.46596e-42, 206, 0.497585
415, 0, 1, 1, 0, 7.57277e-42, 207, 0.498795
416, 1, 1, 0, 0, 6.05821e-42, 208, 0.5
417, 1, 0, 0, 0, 4.84657e-42, 208, 0.498801
418, 1, 0, 0, 0, 3.87726e-42, 208, 0.497608
419, 0, 1, 0, 0, 3.10181e-42, 209, 0.498807
420, 0, 1, 0, 0, 2.48144e-42, 210, 0.5
421, 0, 1, 1, 0, 1.98516e-42, 211, 0.501188
422, 0, 0, 1, 0, 1.58812e-42, 211, 0.5
423, 1, 1, 0, 0, 1.2705e-42, 212, 0.501182
424, 1, 0, 0, 0, 1.0164e-42, 212, 0.5
425, 0, 1, 1, 0, 8.1312e-43, 213, 0.501176
426, 1, 1, 1, 0, 6.50496e-43, 214, 0.502347
427, 1, 1, 1, 0, 5.20397e-43, 215, 0.503513
428, 0, 0, 0, 0, 4.16317e-43, 215, 0.502336
429, 1, 0, 0, 0, 3.33054e-43, 215, 0.501166
430, 0, 1, 1, 0, 2.66443e-43, 216, 0.502326
431, 0, 0, 1, 0, 2.13154e-43, 216, 0.50116
432, 1, 1, 1, 0, 1.70524e-43, 217, 0.502315
433, 0, 0, 1, 0, 1.36419e-43, 217, 0.501155
434, 0, 0, 1, 0, 1.09135e-43, 217, 0.5
435, 1, 1, 0, 0, 8.73081e-44, 218, 0.501149
436, 0, 1, 1, 0, 6.98465e-44, 219, 0.502294
437, 1, 1, 0, 0, 5.58772e-44, 220, 0.503432
438, 0, 1, 0, 0, 4.47017e-44, 221, 0.504566
439, 1, 0, 0, 0, 3.57614e-44, 221, 0.503417
