cycle, observation, reward, action, explored, explore_rate, total reward, average reward
102, 1, 0, 0, 0, 1.62963e-11, 51, 0.5
103, 0, 1, 1, 0, 1.3037e-11, 52, 0.504854
104, 0, 0, 1, 0, 1.04296e-11, 52, 0.5
105, 0, 0, 0, 0, 8.3437e-12, 52, 0.495238
106, 0, 1, 0, 0, 6.67496e-12, 53, 0.5
107, 0, 1, 1, 0, 5.33997e-12, 54, 0.504673
108, 0, 0, 1, 0, 4.27197e-12, 54, 0.5
109, 0, 0, 1, 0, 3.41758e-12, 54, 0.495413
110, 0, 0, 0, 0, 2.73406e-12, 54, 0.490909
111, 0, 1, 1, 0, 2.18725e-12, 55, 0.495495
112, 0, 0, 0, 0, 1.7498e-12, 55, 0.491071
113, 0, 1, 0, 0, 1.39984e-12, 56, 0.495575
114, 0, 1, 0, 0, 1.11987e-12, 57, 0.5
115, 0, 1, 0, 0, 8.95898e-13, 58, 0.504348
116, 1, 0, 0, 0, 7.16718e-13, 58, 0.5
117, 0, 1, 0, 0, 5.73375e-13, 59, 0.504274
118, 0, 1, 1, 0, 4.587e-13, 60, 0.508475
119, 0, 0, 1, 0, 3.6696e-13, 60, 0.504202
120, 0, 0, 1, 0, 2.93568e-13, 60, 0.5
121, 0, 0, 1, 0, 2.34854e-13, 60, 0.495868
122, 1, 1, 1, 0, 1.87883e-13, 61, 0.5
123, 1, 1, 1, 0, 1.50307e-13, 62, 0.504065
124, 0, 0, 0, 0, 1.20245e-13, 62, 0.5
125, 1, 0, 0, 0, 9.61963e-14, 62, 0.496
126, 1, 0, 0, 0, 7.6957e-14, 62, 0.492063
127, 0, 1, 0, 0, 6.15656e-14, 63, 0.496063
128, 0, 1, 1, 0, 4.92525e-14, 64, 0.5
129, 0, 0, 0, 0, 3.9402e-14, 64, 0.496124
130, 0, 1, 1, 0, 3.15216e-14, 65, 0.5
131, 1, 1, 0, 0, 2.52173e-14, 66, 0.503817
132, 0, 1, 0, 0, 2.01738e-14, 67, 0.507576
133, 0, 1, 0, 0, 1.61391e-14, 68, 0.511278
134, 0, 1, 1, 0, 1.29112e-14, 69, 0.514925
135, 0, 0, 1, 0, 1.0329e-14, 69, 0.511111
136, 0, 0, 1, 0, 8.2632e-15, 69, 0.507353
137, 0, 0, 1, 0, 6.61056e-15, 69, 0.50365
138, 0, 0, 0, 0, 5.28845e-15, 69, 0.5
139, 0, 1, 1, 0, 4.23076e-15, 70, 0.503597
140, 0, 0, 1, 0, 3.38461e-15, 70, 0.5
141, 0, 0, 0, 0, 2.70769e-15, 70, 0.496454
142, 0, 1, 1, 0, 2.16615e-15, 71, 0.5
143, 0, 0, 1, 0, 1.73292e-15, 71, 0.496503
144, 0, 0, 0, 0, 1.38633e-15, 71, 0.493056
145, 0, 1, 0, 0, 1.10907e-15, 72, 0.496552
146, 0, 1, 0, 0, 8.87254e-16, 73, 0.5
147, 1, 0, 0, 0, 7.09803e-16, 73, 0.496599
148, 0, 1, 0, 0, 5.67843e-16, 74, 0.5
149, 0, 1, 0, 0, 4.54274e-16, 75, 0.503356
150, 0, 1, 1, 0, 3.63419e-16, 76, 0.506667
151, 0, 0, 1, 0, 2.90735e-16, 76, 0.503311
152, 0, 0, 1, 0, 2.32588e-16, 76, 0.5
153, 1, 1, 0, 0, 1.86071e-16, 77, 0.503268
154, 0, 1, 1, 0, 1.48857e-16, 78, 0.506494
155, 1, 1, 0, 0, 1.19085e-16, 79, 0.509677
156, 0, 1, 0, 0, 9.52682e-17, 80, 0.512821
157, 0, 1, 0, 0, 7.62146e-17, 81, 0.515924
158, 1, 0, 0, 0, 6.09717e-17, 81, 0.512658
159, 1, 0, 0, 0, 4.87773e-17, 81, 0.509434
160, 0, 1, 0, 0, 3.90219e-17, 82, 0.5125
161, 0, 1, 0, 0, 3.12175e-17, 83, 0.515528
162, 0, 1, 1, 0, 2.4974e-17, 84, 0.518519
163, 1, 1, 0, 0, 1.99792e-17, 85, 0.521472
164, 0, 1, 0, 0, 1.59834e-17, 86, 0.52439
165, 0, 1, 0, 0, 1.27867e-17, 87, 0.527273
166, 1, 0, 0, 0, 1.02293e-17, 87, 0.524096
167, 0, 1, 0, 0, 8.18348e-18, 88, 0.526946
168, 1, 0, 1, 0, 6.54678e-18, 88, 0.52381
169, 0, 0, 1, 0, 5.23742e-18, 88, 0.52071
170, 1, 1, 0, 0, 4.18994e-18, 89, 0.523529
171, 0, 1, 0, 0, 3.35195e-18, 90, 0.526316
172, 0, 1, 1, 0, 2.68156e-18, 91, 0.52907
173, 1, 1, 0, 0, 2.14525e-18, 92, 0.531792
174, 1, 0, 0, 0, 1.7162e-18, 92, 0.528736
175, 0, 1, 1, 0, 1.37296e-18, 93, 0.531429
176, 1, 1, 0, 0, 1.09837e-18, 94, 0.534091
177, 1, 0, 0, 0, 8.78694e-19, 94, 0.531073
178, 1, 0, 0, 0, 7.02955e-19, 94, 0.52809
179, 1, 0, 0, 0, 5.62364e-19, 94, 0.52514
180, 0, 1, 0, 0, 4.49891e-19, 95, 0.527778
181, 0, 1, 1, 0, 3.59913e-19, 96, 0.530387
182, 0, 0, 0, 0, 2.8793e-19, 96, 0.527473
183, 1, 0, 0, 0, 2.30344e-19, 96, 0.52459
184, 1, 0, 0, 0, 1.84276e-19, 96, 0.521739
185, 0, 1, 1, 0, 1.4742e-19, 97, 0.524324
186, 0, 0, 0, 0, 1.17936e-19, 97, 0.521505
187, 0, 1, 0, 0, 9.43491e-20, 98, 0.524064
188, 1, 0, 1, 0, 7.54792e-20, 98, 0.521277
189, 1, 1, 1, 0, 6.03834e-20, 99, 0.52381
190, 0, 0, 1, 0, 4.83067e-20, 99, 0.521053
191, 0, 0, 0, 0, 3.86454e-20, 99, 0.518325
192, 1, 0, 0, 0, 3.09163e-20, 99, 0.515625
193, 1, 0, 0, 0, 2.4733e-20, 99, 0.512953
194, 1, 0, 1, 0, 1.97864e-20, 99, 0.510309
195, 1, 1, 0, 0, 1.58291e-20, 100, 0.512821
196, 0, 1, 1, 0, 1.26633e-20, 101, 0.515306
197, 1, 1, 0, 0, 1.01307e-20, 102, 0.517766
198, 0, 1, 1, 0, 8.10452e-21, 103, 0.520202
199, 0, 0, 1, 0, 6.48362e-21, 103, 0.517588
200, 0, 0, 0, 0, 5.18689e-21, 103, 0.515
201, 0, 1, 1, 0, 4.14952e-21, 104, 0.517413
202, 0, 0, 1, 0, 3.31961e-21, 104, 0.514851
203, 0, 0, 1, 0, 2.65569e-21, 104, 0.512315
204, 0, 0, 0, 0, 2.12455e-21, 104, 0.509804
205, 0, 1, 1, 0, 1.69964e-21, 105, 0.512195
206, 0, 0, 0, 0, 1.35971e-21, 105, 0.509709
207, 0, 1, 0, 0, 1.08777e-21, 106, 0.512077
208, 0, 1, 0, 0, 8.70216e-22, 107, 0.514423
209, 1, 0, 0, 0, 6.96173e-22, 107, 0.511962
210, 0, 1, 1, 0, 5.56939e-22, 108, 0.514286
211, 0, 0, 1, 0, 4.45551e-22, 108, 0.511848
212, 1, 1, 0, 0, 3.56441e-22, 109, 0.514151
213, 1, 0, 0, 0, 2.85153e-22, 109, 0.511737
214, 0, 1, 1, 0, 2.28122e-22, 110, 0.514019
215, 1, 1, 0, 0, 1.82498e-22, 111, 0.516279
216, 1, 0, 1, 0, 1.45998e-22, 111, 0.513889
217, 0, 0, 0, 0, 1.16798e-22, 111, 0.511521
218, 0, 1, 1, 0, 9.34388e-23, 112, 0.513761
219, 1, 1, 0, 0, 7.4751e-23, 113, 0.515982
220, 1, 0, 0, 0, 5.98008e-23, 113, 0.513636
221, 0, 1, 1, 0, 4.78407e-23, 114, 0.515837
222, 0, 0, 1, 0, 3.82725e-23, 114, 0.513514
223, 0, 0, 1, 0, 3.0618e-23, 114, 0.511211
224, 1, 1, 0, 0, 2.44944e-23, 115, 0.513393
225, 0, 1, 1, 0, 1.95955e-23, 116, 0.515556
226, 0, 0, 1, 0, 1.56764e-23, 116, 0.513274
227, 1, 1, 0, 0, 1.25411e-23, 117, 0.515419
228, 1, 0, 0, 0, 1.00329e-23, 117, 0.513158
229, 0, 1, 0, 0, 8.02633e-24, 118, 0.515284
230, 0, 1, 0, 0, 6.42106e-24, 119, 0.517391
231, 1, 0, 1, 0, 5.13685e-24, 119, 0.515152
232, 0, 0, 1, 0, 4.10948e-24, 119, 0.512931
233, 0, 0, 1, 0, 3.28758e-24, 119, 0.51073
234, 0, 0, 1, 0, 2.63007e-24, 119, 0.508547
235, 0, 0, 1, 0, 2.10405e-24, 119, 0.506383
236, 0, 0, 1, 0, 1.68324e-24, 119, 0.504237
237, 0, 0, 0, 0, 1.34659e-24, 119, 0.50211
238, 0, 1, 0, 0, 1.07728e-24, 120, 0.504202
239, 0, 1, 1, 0, 8.61821e-25, 121, 0.506276
240, 0, 0, 0, 0, 6.89457e-25, 121, 0.504167
241, 1, 0, 0, 0, 5.51565e-25, 121, 0.502075
242, 1, 0, 1, 0, 4.41252e-25, 121, 0.5
243, 0, 0, 1, 0, 3.53002e-25, 121, 0.497942
244, 0, 0, 1, 0, 2.82401e-25, 121, 0.495902
245, 1, 1, 0, 0, 2.25921e-25, 122, 0.497959
246, 1, 0, 1, 0, 1.80737e-25, 122, 0.495935
247, 0, 0, 0, 0, 1.4459e-25, 122, 0.493927
248, 0, 1, 0, 0, 1.15672e-25, 123, 0.495968
249, 0, 1, 0, 0, 9.25373e-26, 124, 0.497992
250, 0, 1, 1, 0, 7.40298e-26, 125, 0.5
251, 0, 0, 0, 0, 5.92239e-26, 125, 0.498008
252, 0, 1, 1, 0, 4.73791e-26, 126, 0.5
253, 0, 0, 0, 0, 3.79033e-26, 126, 0.498024
254, 0, 1, 1, 0, 3.03226e-26, 127, 0.5
255, 1, 1, 1, 0, 2.42581e-26, 128, 0.501961
256, 0, 0, 0, 0, 1.94065e-26, 128, 0.5
257, 1, 0, 1, 0, 1.55252e-26, 128, 0.498054
258, 0, 0, 1, 0, 1.24201e-26, 128, 0.496124
259, 0, 0, 1, 0, 9.93612e-27, 128, 0.494208
260, 0, 0, 1, 0, 7.94889e-27, 128, 0.492308
261, 0, 0, 0, 0, 6.35911e-27, 128, 0.490421
262, 0, 1, 1, 0, 5.08729e-27, 129, 0.492366
263, 1, 1, 0, 0, 4.06983e-27, 130, 0.494297
264, 1, 0, 1, 0, 3.25587e-27, 130, 0.492424
265, 1, 1, 1, 0, 2.60469e-27, 131, 0.49434
266, 1, 1, 0, 0, 2.08375e-27, 132, 0.496241
267, 0, 1, 0, 0, 1.667e-27, 133, 0.498127
268, 0, 1, 0, 0, 1.3336e-27, 134, 0.5
269, 0, 1, 0, 0, 1.06688e-27, 135, 0.501859
270, 0, 1, 0, 0, 8.53506e-28, 136, 0.503704
271, 1, 0, 0, 0, 6.82805e-28, 136, 0.501845
272, 0, 1, 1, 0, 5.46244e-28, 137, 0.503676
273, 0, 0, 0, 0, 4.36995e-28, 137, 0.501832
274, 0, 1, 0, 0, 3.49596e-28, 138, 0.50365
275, 1, 0, 0, 0, 2.79677e-28, 138, 0.501818
276, 0, 1, 1, 0, 2.23741e-28, 139, 0.503623
277, 0, 0, 1, 0, 1.78993e-28, 139, 0.501805
278, 0, 0, 0, 0, 1.43195e-28, 139, 0.5
279, 1, 0, 1, 0, 1.14556e-28, 139, 0.498208
280, 1, 1, 0, 0, 9.16445e-29, 140, 0.5
281, 0, 1, 1, 0, 7.33156e-29, 141, 0.501779
282, 1, 1, 0, 0, 5.86525e-29, 142, 0.503546
283, 0, 1, 0, 0, 4.6922e-29, 143, 0.5053
284, 0, 1, 1, 0, 3.75376e-29, 144, 0.507042
285, 0, 0, 1, 0, 3.00301e-29, 144, 0.505263
286, 1, 1, 1, 0, 2.40241e-29, 145, 0.506993
287, 1, 1, 0, 0, 1.92192e-29, 146, 0.508711
288, 0, 1, 0, 0, 1.53754e-29, 147, 0.510417
289, 0, 1, 1, 0, 1.23003e-29, 148, 0.512111
290, 0, 0, 1, 0, 9.84025e-30, 148, 0.510345
291, 1, 1, 1, 0, 7.8722e-30, 149, 0.512027
292, 1, 1, 0, 0, 6.29776e-30, 150, 0.513699
293, 0, 1, 1, 0, 5.03821e-30, 151, 0.515358
294, 1, 1, 0, 0, 4.03057e-30, 152, 0.517007
295, 0, 1, 0, 0, 3.22445e-30, 153, 0.518644
296, 1, 0, 0, 0, 2.57956e-30, 153, 0.516892
297, 0, 1, 1, 0, 2.06365e-30, 154, 0.518519
298, 1, 1, 0, 0, 1.65092e-30, 155, 0.520134
299, 0, 1, 1, 0, 1.32074e-30, 156, 0.521739
300, 1, 1, 0, 0, 1.05659e-30, 157, 0.523333
301, 1, 0, 1, 0, 8.45271e-31, 157, 0.521595
302, 0, 0, 0, 0, 6.76217e-31, 157, 0.519868
303, 0, 1, 1, 0, 5.40974e-31, 158, 0.521452
304, 0, 0, 1, 0, 4.32779e-31, 158, 0.519737
305, 1, 1, 0, 0, 3.46223e-31, 159, 0.521311
306, 1, 0, 0, 0, 2.76978e-31, 159, 0.519608
307, 0, 1, 1, 0, 2.21583e-31, 160, 0.521173
308, 0, 0, 0, 0, 1.77266e-31, 160, 0.519481
309, 1, 0, 0, 0, 1.41813e-31, 160, 0.517799
310, 0, 1, 1, 0, 1.1345e-31, 161, 0.519355
311, 0, 0, 0, 0, 9.07603e-32, 161, 0.517685
312, 0, 1, 1, 0, 7.26082e-32, 162, 0.519231
313, 0, 0, 1, 0, 5.80866e-32, 162, 0.517572
314, 0, 0, 1, 0, 4.64693e-32, 162, 0.515924
315, 0, 0, 0, 0, 3.71754e-32, 162, 0.514286
316, 0, 1, 0, 0, 2.97403e-32, 163, 0.515823
317, 0, 1, 1, 0, 2.37923e-32, 164, 0.51735
318, 0, 0, 1, 0, 1.90338e-32, 164, 0.515723
319, 0, 0, 0, 0, 1.52271e-32, 164, 0.514107
320, 1, 0, 1, 0, 1.21816e-32, 164, 0.5125
321, 1, 1, 1, 0, 9.74531e-33, 165, 0.514019
322, 1, 1, 0, 0, 7.79625e-33, 166, 0.515528
323, 1, 0, 1, 0, 6.237e-33, 166, 0.513932
324, 1, 1, 0, 0, 4.9896e-33, 167, 0.515432
325, 1, 0, 0, 0, 3.99168e-33, 167, 0.513846
326, 0, 1, 0, 0, 3.19334e-33, 168, 0.515337
327, 1, 0, 0, 0, 2.55468e-33, 168, 0.513761
328, 1, 0, 1, 0, 2.04374e-33, 168, 0.512195
329, 0, 0, 0, 0, 1.63499e-33, 168, 0.510638
330, 0, 1, 1, 0, 1.30799e-33, 169, 0.512121
331, 1, 1, 1, 0, 1.0464e-33, 170, 0.513595
332, 0, 0, 1, 0, 8.37116e-34, 170, 0.512048
333, 1, 1, 1, 0, 6.69693e-34, 171, 0.513514
334, 1, 1, 0, 0, 5.35754e-34, 172, 0.51497
335, 1, 0, 1, 0, 4.28603e-34, 172, 0.513433
336, 1, 1, 1, 0, 3.42883e-34, 173, 0.514881
337, 1, 1, 1, 0, 2.74306e-34, 174, 0.51632
338, 0, 0, 1, 0, 2.19445e-34, 174, 0.514793
339, 1, 1, 1, 0, 1.75556e-34, 175, 0.516224
340, 1, 1, 0, 0, 1.40445e-34, 176, 0.517647
341, 0, 1, 1, 0, 1.12356e-34, 177, 0.519062
342, 0, 0, 0, 0, 8.98847e-35, 177, 0.517544
343, 0, 1, 1, 0, 7.19077e-35, 178, 0.51895
344, 0, 0, 1, 0, 5.75262e-35, 178, 0.517442
345, 1, 1, 1, 0, 4.60209e-35, 179, 0.518841
346, 0, 0, 0, 0, 3.68168e-35, 179, 0.517341
347, 1, 0, 0, 0, 2.94534e-35, 179, 0.51585
348, 0, 1, 0, 0, 2.35627e-35, 180, 0.517241
349, 1, 0, 0, 0, 1.88502e-35, 180, 0.515759
350, 0, 1, 0, 0, 1.50801e-35, 181, 0.517143
351, 0, 1, 0, 0, 1.20641e-35, 182, 0.518519
352, 1, 0, 0, 0, 9.65129e-36, 182, 0.517045
353, 0, 1, 1, 0, 7.72103e-36, 183, 0.518414
354, 0, 0, 0, 0, 6.17683e-36, 183, 0.516949
355, 0, 1, 0, 0, 4.94146e-36, 184, 0.51831
356, 1, 0, 0, 0, 3.95317e-36, 184, 0.516854
357, 0, 1, 1, 0, 3.16254e-36, 185, 0.518207
358, 0, 0, 0, 0, 2.53003e-36, 185, 0.51676
359, 0, 1, 1, 0, 2.02402e-36, 186, 0.518106
360, 0, 0, 1, 0, 1.61922e-36, 186, 0.516667
361, 1, 1, 0, 0, 1.29537e-36, 187, 0.518006
362, 1, 0, 1, 0, 1.0363e-36, 187, 0.516575
363, 0, 0, 1, 0, 8.2904e-37, 187, 0.515152
364, 0, 0, 1, 0, 6.63232e-37, 187, 0.513736
365, 0, 0, 0, 0, 5.30585e-37, 187, 0.512329
366, 0, 1, 0, 0, 4.24468e-37, 188, 0.513661
367, 0, 1, 0, 0, 3.39575e-37, 189, 0.514986
368, 0, 1, 1, 0, 2.7166e-37, 190, 0.516304
369, 0, 0, 1, 0, 2.17328e-37, 190, 0.514905
370, 1, 1, 0, 0, 1.73862e-37, 191, 0.516216
371, 0, 1, 0, 0, 1.3909e-37, 192, 0.51752
372, 0, 1, 1, 0, 1.11272e-37, 193, 0.518817
373, 0, 0, 0, 0, 8.90175e-38, 193, 0.517426
374, 1, 0, 0, 0, 7.1214e-38, 193, 0.516043
375, 1, 0, 0, 0, 5.69712e-38, 193, 0.514667
376, 0, 1, 1, 0, 4.55769e-38, 194, 0.515957
377, 0, 0, 0, 0, 3.64615e-38, 194, 0.514589
378, 0, 1, 1, 0, 2.91692e-38, 195, 0.515873
379, 0, 0, 0, 0, 2.33354e-38, 195, 0.514512
380, 1, 0, 0, 0, 1.86683e-38, 195, 0.513158
381, 0, 1, 1, 0, 1.49347e-38, 196, 0.514436
382, 0, 0, 0, 0, 1.19477e-38, 196, 0.513089
383, 0, 1, 0, 0, 9.55818e-39, 197, 0.51436
384, 0, 1, 1, 0, 7.64654e-39, 198, 0.515625
385, 1, 1, 1, 0, 6.11723e-39, 199, 0.516883
386, 1, 1, 0, 0, 4.89379e-39, 200, 0.518135
387, 1, 0, 0, 0, 3.91503e-39, 200, 0.516796
388, 1, 0, 0, 0, 3.13202e-39, 200, 0.515464
389, 0, 1, 0, 0, 2.50562e-39, 201, 0.51671
390, 1, 0, 0, 0, 2.00449e-39, 201, 0.515385
391, 1, 0, 1, 0, 1.6036e-39, 201, 0.514066
392, 0, 0, 0, 0, 1.28288e-39, 201, 0.512755
393, 0, 1, 1, 0, 1.0263e-39, 202, 0.513995
394, 1, 1, 1, 0, 8.21041e-40, 203, 0.515228
395, 1, 1, 0, 0, 6.56833e-40, 204, 0.516456
396, 0, 1, 1, 0, 5.25466e-40, 205, 0.517677
397, 1, 1, 1, 0, 4.20373e-40, 206, 0.518892
398, 1, 1, 1, 0, 3.36298e-40, 207, 0.520101
399, 1, 1, 0, 0, 2.69039e-40, 208, 0.521303
400, 1, 0, 0, 0, 2.15231e-40, 208, 0.52
401, 1, 0, 0, 0, 1.72185e-40, 208, 0.518703
402, 0, 1, 1, 0, 1.37748e-40, 209, 0.5199
403, 0, 0, 1, 0, 1.10198e-40, 209, 0.51861
404, 0, 0, 1, 0, 8.81586e-41, 209, 0.517327
405, 1, 1, 0, 0, 7.05269e-41, 210, 0.518519
406, 1, 0, 0, 0, 5.64215e-41, 210, 0.517241
407, 1, 0, 1, 0, 4.51372e-41, 210, 0.515971
408, 1, 1, 1, 0, 3.61098e-41, 211, 0.517157
409, 1, 1, 0, 0, 2.88878e-41, 212, 0.518337
410, 0, 1, 1, 0, 2.31103e-41, 213, 0.519512
411, 1, 1, 0, 0, 1.84882e-41, 214, 0.520681
412, 0, 1, 0, 0, 1.47906e-41, 215, 0.521845
413, 1, 0, 0, 0, 1.18324e-41, 215, 0.520581
414, 0, 1, 0, 0, 9.46596e-42, 216, 0.521739
415, 0, 1, 0, 0, 7.57277e-42, 217, 0.522892
416, 1, 0, 0, 0, 6.05821e-42, 217, 0.521635
417, 0, 1, 1, 0, 4.84657e-42, 218, 0.522782
418, 0, 0, 1, 0, 3.87726e-42, 218, 0.521531
419, 1, 1, 1, 0, 3.10181e-42, 219, 0.522673
420, 0, 0, 0, 0, 2.48144e-42, 219, 0.521429
421, 1, 0, 0, 0, 1.98516e-42, 219, 0.52019
422, 0, 1, 0, 0, 1.58812e-42, 220, 0.521327
423, 1, 0, 1, 0, 1.2705e-42, 220, 0.520095
424, 1, 1, 0, 0, 1.0164e-42, 221, 0.521226
425, 0, 1, 0, 0, 8.1312e-43, 222, 0.522353
426, 0, 1, 0, 0, 6.50496e-43, 223, 0.523474
427, 0, 1, 1, 0, 5.20397e-43, 224, 0.52459
428, 0, 0, 1, 0, 4.16317e-43, 224, 0.523364
429, 1, 1, 1, 0, 3.33054e-43, 225, 0.524476
430, 0, 0, 0, 0, 2.66443e-43, 225, 0.523256
431, 1, 0, 0, 0, 2.13154e-43, 225, 0.522042
432, 0, 1, 0, 0, 1.70524e-43, 226, 0.523148
433, 0, 1, 0, 0, 1.36419e-43, 227, 0.524249
434, 0, 1, 0, 0, 1.09135e-43, 228, 0.525346
435, 0, 1, 1, 0, 8.73081e-44, 229, 0.526437
436, 0, 0, 1, 0, 6.98465e-44, 229, 0.525229
437, 1, 1, 1, 0, 5.58772e-44, 230, 0.526316
438, 0, 0, 1, 0, 4.47017e-44, 230, 0.525114
439, 1, 1, 1, 0, 3.57614e-44, 231, 0.526196
