cycle, observation, reward, action, explored, explore_rate, total reward, average reward
102, 1, 0, 0, 0, 1.62963e-11, 64, 0.627451
103, 1, 0, 1, 0, 1.3037e-11, 64, 0.621359
104, 0, 0, 1, 0, 1.04296e-11, 64, 0.615385
105, 1, 1, 1, 0, 8.3437e-12, 65, 0.619048
106, 1, 1, 1, 0, 6.67496e-12, 66, 0.622642
107, 0, 0, 1, 0, 5.33997e-12, 66, 0.616822
108, 1, 1, 1, 0, 4.27197e-12, 67, 0.62037
109, 1, 1, 0, 0, 3.41758e-12, 68, 0.623853
110, 0, 1, 0, 0, 2.73406e-12, 69, 0.627273
111, 1, 0, 1, 0, 2.18725e-12, 69, 0.621622
112, 1, 1, 1, 0, 1.7498e-12, 70, 0.625
113, 1, 1, 1, 0, 1.39984e-12, 71, 0.628319
114, 1, 1, 1, 0, 1.11987e-12, 72, 0.631579
115, 1, 1, 0, 0, 8.95898e-13, 73, 0.634783
116, 1, 0, 0, 0, 7.16718e-13, 73, 0.62931
117, 1, 0, 1, 0, 5.73375e-13, 73, 0.623932
118, 1, 1, 0, 0, 4.587e-13, 74, 0.627119
119, 1, 0, 1, 0, 3.6696e-13, 74, 0.621849
120, 1, 1, 1, 0, 2.93568e-13, 75, 0.625
121, 1, 1, 1, 0, 2.34854e-13, 76, 0.628099
122, 1, 1, 1, 0, 1.87883e-13, 77, 0.631148
123, 1, 1, 1, 0, 1.50307e-13, 78, 0.634146
124, 1, 1, 1, 0, 1.20245e-13, 79, 0.637097
125, 1, 1, 1, 0, 9.61963e-14, 80, 0.64
126, 1, 1, 1, 0, 7.6957e-14, 81, 0.642857
127, 1, 1, 1, 0, 6.15656e-14, 82, 0.645669
128, 1, 1, 0, 0, 4.92525e-14, 83, 0.648438
129, 1, 0, 0, 0, 3.9402e-14, 83, 0.643411
130, 1, 0, 1, 0, 3.15216e-14, 83, 0.638462
131, 1, 1, 1, 0, 2.52173e-14, 84, 0.641221
132, 0, 0, 1, 0, 2.01738e-14, 84, 0.636364
133, 1, 1, 0, 0, 1.61391e-14, 85, 0.639098
134, 0, 1, 1, 0, 1.29112e-14, 86, 0.641791
135, 1, 1, 1, 0, 1.0329e-14, 87, 0.644444
136, 1, 1, 1, 0, 8.2632e-15, 88, 0.647059
137, 1, 1, 1, 0, 6.61056e-15, 89, 0.649635
138, 1, 1, 1, 0, 5.28845e-15, 90, 0.652174
139, 1, 1, 1, 0, 4.23076e-15, 91, 0.654676
140, 0, 0, 1, 0, 3.38461e-15, 91, 0.65
141, 0, 0, 1, 0, 2.70769e-15, 91, 0.64539
142, 0, 0, 1, 0, 2.16615e-15, 91, 0.640845
143, 1, 1, 1, 0, 1.73292e-15, 92, 0.643357
144, 1, 1, 1, 0, 1.38633e-15, 93, 0.645833
145, 1, 1, 0, 0, 1.10907e-15, 94, 0.648276
146, 1, 0, 1, 0, 8.87254e-16, 94, 0.643836
147, 1, 1, 0, 0, 7.09803e-16, 95, 0.646259
148, 1, 0, 1, 0, 5.67843e-16, 95, 0.641892
149, 1, 1, 1, 0, 4.54274e-16, 96, 0.644295
150, 1, 1, 1, 0, 3.63419e-16, 97, 0.646667
151, 1, 1, 1, 0, 2.90735e-16, 98, 0.649007
152, 1, 1, 1, 0, 2.32588e-16, 99, 0.651316
153, 1, 1, 1, 0, 1.86071e-16, 100, 0.653595
154, 1, 1, 1, 0, 1.48857e-16, 101, 0.655844
155, 1, 1, 1, 0, 1.19085e-16, 102, 0.658065
156, 1, 1, 1, 0, 9.52682e-17, 103, 0.660256
157, 1, 1, 0, 0, 7.62146e-17, 104, 0.66242
158, 1, 0, 1, 0, 6.09717e-17, 104, 0.658228
159, 0, 0, 1, 0, 4.87773e-17, 104, 0.654088
160, 0, 0, 0, 0, 3.90219e-17, 104, 0.65
161, 1, 0, 0, 0, 3.12175e-17, 104, 0.645963
162, 1, 0, 0, 0, 2.4974e-17, 104, 0.641975
163, 1, 0, 1, 0, 1.99792e-17, 104, 0.638037
164, 1, 1, 1, 0, 1.59834e-17, 105, 0.640244
165, 0, 0, 1, 0, 1.27867e-17, 105, 0.636364
166, 1, 1, 1, 0, 1.02293e-17, 106, 0.638554
167, 0, 0, 1, 0, 8.18348e-18, 106, 0.634731
168, 1, 1, 1, 0, 6.54678e-18, 107, 0.636905
169, 0, 0, 1, 0, 5.23742e-18, 107, 0.633136
170, 1, 1, 1, 0, 4.18994e-18, 108, 0.635294
171, 1, 1, 1, 0, 3.35195e-18, 109, 0.637427
172, 1, 1, 1, 0, 2.68156e-18, 110, 0.639535
173, 1, 1, 1, 0, 2.14525e-18, 111, 0.641618
174, 1, 1, 1, 0, 1.7162e-18, 112, 0.643678
175, 1, 1, 0, 0, 1.37296e-18, 113, 0.645714
176, 1, 0, 0, 0, 1.09837e-18, 113, 0.642045
177, 1, 0, 1, 0, 8.78694e-19, 113, 0.638418
178, 1, 1, 1, 0, 7.02955e-19, 114, 0.640449
179, 0, 0, 1, 0, 5.62364e-19, 114, 0.636872
180, 1, 1, 1, 0, 4.49891e-19, 115, 0.638889
181, 1, 1, 1, 0, 3.59913e-19, 116, 0.640884
182, 1, 1, 1, 0, 2.8793e-19, 117, 0.642857
183, 1, 1, 1, 0, 2.30344e-19, 118, 0.644809
184, 1, 1, 0, 0, 1.84276e-19, 119, 0.646739
185, 1, 0, 1, 0, 1.4742e-19, 119, 0.643243
186, 1, 1, 1, 0, 1.17936e-19, 120, 0.645161
187, 1, 1, 1, 0, 9.43491e-20, 121, 0.647059
188, 0, 0, 1, 0, 7.54792e-20, 121, 0.643617
189, 1, 1, 1, 0, 6.03834e-20, 122, 0.645503
190, 1, 1, 1, 0, 4.83067e-20, 123, 0.647368
191, 1, 1, 1, 0, 3.86454e-20, 124, 0.649215
192, 1, 1, 0, 0, 3.09163e-20, 125, 0.651042
193, 1, 0, 1, 0, 2.4733e-20, 125, 0.647668
194, 0, 0, 0, 0, 1.97864e-20, 125, 0.64433
195, 1, 0, 1, 0, 1.58291e-20, 125, 0.641026
196, 1, 1, 1, 0, 1.26633e-20, 126, 0.642857
197, 0, 0, 1, 0, 1.01307e-20, 126, 0.639594
198, 1, 1, 1, 0, 8.10452e-21, 127, 0.641414
199, 1, 1, 1, 0, 6.48362e-21, 128, 0.643216
200, 1, 1, 1, 0, 5.18689e-21, 129, 0.645
201, 1, 1, 1, 0, 4.14952e-21, 130, 0.646766
202, 1, 1, 1, 0, 3.31961e-21, 131, 0.648515
203, 0, 0, 1, 0, 2.65569e-21, 131, 0.64532
204, 1, 1, 1, 0, 2.12455e-21, 132, 0.647059
205, 1, 1, 0, 0, 1.69964e-21, 133, 0.64878
206, 1, 0, 0, 0, 1.35971e-21, 133, 0.645631
207, 1, 0, 1, 0, 1.08777e-21, 133, 0.642512
208, 1, 1, 1, 0, 8.70216e-22, 134, 0.644231
209, 1, 1, 1, 0, 6.96173e-22, 135, 0.645933
210, 0, 0, 1, 0, 5.56939e-22, 135, 0.642857
211, 1, 1, 1, 0, 4.45551e-22, 136, 0.64455
212, 0, 0, 1, 0, 3.56441e-22, 136, 0.641509
213, 0, 0, 0, 0, 2.85153e-22, 136, 0.638498
214, 1, 0, 1, 0, 2.28122e-22, 136, 0.635514
215, 1, 1, 1, 0, 1.82498e-22, 137, 0.637209
216, 1, 1, 1, 0, 1.45998e-22, 138, 0.638889
217, 0, 0, 1, 0, 1.16798e-22, 138, 0.635945
218, 1, 1, 1, 0, 9.34388e-23, 139, 0.637615
219, 1, 1, 1, 0, 7.4751e-23, 140, 0.639269
220, 1, 1, 1, 0, 5.98008e-23, 141, 0.640909
221, 1, 1, 1, 0, 4.78407e-23, 142, 0.642534
222, 1, 1, 0, 0, 3.82725e-23, 143, 0.644144
223, 1, 0, 0, 0, 3.0618e-23, 143, 0.641256
224, 1, 0, 1, 0, 2.44944e-23, 143, 0.638393
225, 1, 1, 1, 0, 1.95955e-23, 144, 0.64
226, 1, 1, 1, 0, 1.56764e-23, 145, 0.641593
227, 1, 1, 1, 0, 1.25411e-23, 146, 0.643172
228, 1, 1, 0, 0, 1.00329e-23, 147, 0.644737
229, 1, 0, 1, 0, 8.02633e-24, 147, 0.641921
230, 1, 1, 0, 0, 6.42106e-24, 148, 0.643478
231, 1, 0, 0, 0, 5.13685e-24, 148, 0.640693
232, 0, 1, 1, 0, 4.10948e-24, 149, 0.642241
233, 1, 1, 1, 0, 3.28758e-24, 150, 0.643777
234, 0, 0, 0, 0, 2.63007e-24, 150, 0.641026
235, 0, 1, 1, 0, 2.10405e-24, 151, 0.642553
236, 0, 0, 1, 0, 1.68324e-24, 151, 0.639831
237, 0, 0, 1, 0, 1.34659e-24, 151, 0.637131
238, 1, 1, 1, 0, 1.07728e-24, 152, 0.638655
239, 0, 0, 1, 0, 8.61821e-25, 152, 0.635983
240, 1, 1, 1, 0, 6.89457e-25, 153, 0.6375
241, 1, 1, 0, 0, 5.51565e-25, 154, 0.639004
242, 1, 0, 0, 0, 4.41252e-25, 154, 0.636364
243, 1, 0, 0, 0, 3.53002e-25, 154, 0.633745
244, 1, 0, 1, 0, 2.82401e-25, 154, 0.631148
245, 0, 0, 0, 0, 2.25921e-25, 154, 0.628571
246, 1, 0, 1, 0, 1.80737e-25, 154, 0.626016
247, 1, 1, 1, 0, 1.4459e-25, 155, 0.62753
248, 1, 1, 0, 0, 1.15672e-25, 156, 0.629032
249, 1, 0, 1, 0, 9.25373e-26, 156, 0.626506
250, 1, 1, 1, 0, 7.40298e-26, 157, 0.628
251, 1, 1, 1, 0, 5.92239e-26, 158, 0.629482
252, 0, 0, 1, 0, 4.73791e-26, 158, 0.626984
253, 1, 1, 1, 0, 3.79033e-26, 159, 0.628458
254, 0, 0, 1, 0, 3.03226e-26, 159, 0.625984
255, 0, 0, 1, 0, 2.42581e-26, 159, 0.623529
256, 1, 1, 1, 0, 1.94065e-26, 160, 0.625
257, 1, 1, 0, 0, 1.55252e-26, 161, 0.626459
258, 0, 1, 0, 0, 1.24201e-26, 162, 0.627907
259, 0, 1, 0, 0, 9.93612e-27, 163, 0.629344
260, 1, 0, 1, 0, 7.94889e-27, 163, 0.626923
261, 1, 1, 1, 0, 6.35911e-27, 164, 0.628352
262, 1, 1, 1, 0, 5.08729e-27, 165, 0.629771
263, 1, 1, 1, 0, 4.06983e-27, 166, 0.631179
264, 1, 1, 0, 0, 3.25587e-27, 167, 0.632576
265, 1, 0, 0, 0, 2.60469e-27, 167, 0.630189
266, 1, 0, 1, 0, 2.08375e-27, 167, 0.62782
267, 1, 1, 1, 0, 1.667e-27, 168, 0.629213
268, 1, 1, 1, 0, 1.3336e-27, 169, 0.630597
269, 1, 1, 1, 0, 1.06688e-27, 170, 0.63197
270, 0, 0, 1, 0, 8.53506e-28, 170, 0.62963
271, 1, 1, 0, 0, 6.82805e-28, 171, 0.630996
272, 1, 0, 0, 0, 5.46244e-28, 171, 0.628676
273, 1, 0, 1, 0, 4.36995e-28, 171, 0.626374
274, 1, 1, 1, 0, 3.49596e-28, 172, 0.627737
275, 1, 1, 1, 0, 2.79677e-28, 173, 0.629091
276, 1, 1, 0, 0, 2.23741e-28, 174, 0.630435
277, 1, 0, 1, 0, 1.78993e-28, 174, 0.628159
278, 1, 1, 1, 0, 1.43195e-28, 175, 0.629496
279, 0, 0, 1, 0, 1.14556e-28, 175, 0.62724
280, 1, 1, 1, 0, 9.16445e-29, 176, 0.628571
281, 1, 1, 1, 0, 7.33156e-29, 177, 0.629893
282, 1, 1, 1, 0, 5.86525e-29, 178, 0.631206
283, 0, 0, 1, 0, 4.6922e-29, 178, 0.628975
284, 1, 1, 1, 0, 3.75376e-29, 179, 0.630282
285, 0, 0, 1, 0, 3.00301e-29, 179, 0.62807
286, 1, 1, 0, 0, 2.40241e-29, 180, 0.629371
287, 1, 0, 1, 0, 1.92192e-29, 180, 0.627178
288, 1, 1, 1, 0, 1.53754e-29, 181, 0.628472
289, 0, 0, 1, 0, 1.23003e-29, 181, 0.626298
290, 1, 1, 1, 0, 9.84025e-30, 182, 0.627586
291, 0, 0, 1, 0, 7.8722e-30, 182, 0.62543
292, 1, 1, 0, 0, 6.29776e-30, 183, 0.626712
293, 1, 0, 1, 0, 5.03821e-30, 183, 0.624573
294, 1, 1, 0, 0, 4.03057e-30, 184, 0.62585
295, 1, 0, 0, 0, 3.22445e-30, 184, 0.623729
296, 1, 0, 0, 0, 2.57956e-30, 184, 0.621622
297, 0, 1, 0, 0, 2.06365e-30, 185, 0.622896
298, 1, 0, 0, 0, 1.65092e-30, 185, 0.620805
299, 1, 0, 0, 0, 1.32074e-30, 185, 0.618729
300, 1, 0, 1, 0, 1.05659e-30, 185, 0.616667
301, 0, 0, 1, 0, 8.45271e-31, 185, 0.614618
302, 1, 1, 1, 0, 6.76217e-31, 186, 0.615894
303, 1, 1, 1, 0, 5.40974e-31, 187, 0.617162
304, 1, 1, 1, 0, 4.32779e-31, 188, 0.618421
305, 0, 0, 1, 0, 3.46223e-31, 188, 0.616393
306, 1, 1, 1, 0, 2.76978e-31, 189, 0.617647
307, 1, 1, 0, 0, 2.21583e-31, 190, 0.618893
308, 1, 0, 0, 0, 1.77266e-31, 190, 0.616883
309, 0, 1, 0, 0, 1.41813e-31, 191, 0.618123
310, 1, 0, 0, 0, 1.1345e-31, 191, 0.616129
311, 1, 0, 0, 0, 9.07603e-32, 191, 0.614148
312, 1, 0, 0, 0, 7.26082e-32, 191, 0.612179
313, 1, 0, 1, 0, 5.80866e-32, 191, 0.610224
314, 1, 1, 1, 0, 4.64693e-32, 192, 0.611465
315, 0, 0, 1, 0, 3.71754e-32, 192, 0.609524
316, 0, 0, 1, 0, 2.97403e-32, 192, 0.607595
317, 1, 1, 1, 0, 2.37923e-32, 193, 0.608833
318, 0, 0, 1, 0, 1.90338e-32, 193, 0.606918
319, 1, 1, 1, 0, 1.52271e-32, 194, 0.60815
320, 1, 1, 1, 0, 1.21816e-32, 195, 0.609375
321, 1, 1, 1, 0, 9.74531e-33, 196, 0.610592
322, 0, 0, 1, 0, 7.79625e-33, 196, 0.608696
323, 1, 1, 0, 0, 6.237e-33, 197, 0.609907
324, 1, 0, 1, 0, 4.9896e-33, 197, 0.608025
325, 1, 1, 1, 0, 3.99168e-33, 198, 0.609231
326, 0, 0, 1, 0, 3.19334e-33, 198, 0.607362
327, 1, 1, 1, 0, 2.55468e-33, 199, 0.608563
328, 1, 1, 1, 0, 2.04374e-33, 200, 0.609756
329, 1, 1, 1, 0, 1.63499e-33, 201, 0.610942
330, 1, 1, 1, 0, 1.30799e-33, 202, 0.612121
331, 0, 0, 1, 0, 1.0464e-33, 202, 0.610272
332, 0, 0, 1, 0, 8.37116e-34, 202, 0.608434
333, 1, 1, 0, 0, 6.69693e-34, 203, 0.60961
334, 1, 0, 1, 0, 5.35754e-34, 203, 0.607784
335, 1, 1, 0, 0, 4.28603e-34, 204, 0.608955
336, 1, 0, 0, 0, 3.42883e-34, 204, 0.607143
337, 1, 0, 1, 0, 2.74306e-34, 204, 0.605341
338, 0, 0, 1, 0, 2.19445e-34, 204, 0.60355
339, 1, 1, 1, 0, 1.75556e-34, 205, 0.60472
340, 1, 1, 0, 0, 1.40445e-34, 206, 0.605882
341, 0, 1, 0, 0, 1.12356e-34, 207, 0.607038
342, 1, 0, 0, 0, 8.98847e-35, 207, 0.605263
343, 1, 0, 0, 0, 7.19077e-35, 207, 0.603499
344, 1, 0, 0, 0, 5.75262e-35, 207, 0.601744
345, 1, 0, 0, 0, 4.60209e-35, 207, 0.6
346, 1, 0, 1, 0, 3.68168e-35, 207, 0.598266
347, 1, 1, 1, 0, 2.94534e-35, 208, 0.599424
348, 1, 1, 0, 0, 2.35627e-35, 209, 0.600575
349, 1, 0, 0, 0, 1.88502e-35, 209, 0.598854
350, 1, 0, 0, 0, 1.50801e-35, 209, 0.597143
351, 0, 1, 0, 0, 1.20641e-35, 210, 0.598291
352, 1, 0, 1, 0, 9.65129e-36, 210, 0.596591
353, 1, 1, 1, 0, 7.72103e-36, 211, 0.597734
354, 1, 1, 1, 0, 6.17683e-36, 212, 0.59887
355, 1, 1, 1, 0, 4.94146e-36, 213, 0.6
356, 0, 0, 1, 0, 3.95317e-36, 213, 0.598315
357, 1, 1, 1, 0, 3.16254e-36, 214, 0.59944
358, 0, 0, 1, 0, 2.53003e-36, 214, 0.597765
359, 1, 1, 0, 0, 2.02402e-36, 215, 0.598886
360, 0, 1, 0, 0, 1.61922e-36, 216, 0.6
361, 0, 1, 1, 0, 1.29537e-36, 217, 0.601108
362, 1, 1, 1, 0, 1.0363e-36, 218, 0.60221
363, 1, 1, 1, 0, 8.2904e-37, 219, 0.603306
364, 1, 1, 1, 0, 6.63232e-37, 220, 0.604396
365, 1, 1, 1, 0, 5.30585e-37, 221, 0.605479
366, 1, 1, 0, 0, 4.24468e-37, 222, 0.606557
367, 1, 0, 0, 0, 3.39575e-37, 222, 0.604905
368, 1, 0, 1, 0, 2.7166e-37, 222, 0.603261
369, 0, 0, 1, 0, 2.17328e-37, 222, 0.601626
370, 1, 1, 1, 0, 1.73862e-37, 223, 0.602703
371, 0, 0, 1, 0, 1.3909e-37, 223, 0.601078
372, 1, 1, 0, 0, 1.11272e-37, 224, 0.602151
373, 1, 0, 1, 0, 8.90175e-38, 224, 0.600536
374, 1, 1, 1, 0, 7.1214e-38, 225, 0.601604
375, 1, 1, 0, 0, 5.69712e-38, 226, 0.602667
376, 1, 0, 0, 0, 4.55769e-38, 226, 0.601064
377, 0, 1, 1, 0, 3.64615e-38, 227, 0.602122
378, 0, 0, 1, 0, 2.91692e-38, 227, 0.600529
379, 1, 1, 1, 0, 2.33354e-38, 228, 0.601583
380, 1, 1, 1, 0, 1.86683e-38, 229, 0.602632
381, 1, 1, 1, 0, 1.49347e-38, 230, 0.603675
382, 1, 1, 1, 0, 1.19477e-38, 231, 0.604712
383, 1, 1, 1, 0, 9.55818e-39, 232, 0.605744
384, 1, 1, 1, 0, 7.64654e-39, 233, 0.606771
385, 1, 1, 1, 0, 6.11723e-39, 234, 0.607792
386, 1, 1, 1, 0, 4.89379e-39, 235, 0.608808
387, 1, 1, 1, 0, 3.91503e-39, 236, 0.609819
388, 1, 1, 0, 0, 3.13202e-39, 237, 0.610825
389, 1, 0, 0, 0, 2.50562e-39, 237, 0.609254
390, 1, 0, 1, 0, 2.00449e-39, 237, 0.607692
391, 1, 1, 1, 0, 1.6036e-39, 238, 0.608696
392, 1, 1, 0, 0, 1.28288e-39, 239, 0.609694
393, 1, 0, 1, 0, 1.0263e-39, 239, 0.608142
394, 1, 1, 0, 0, 8.21041e-40, 240, 0.609137
395, 1, 0, 1, 0, 6.56833e-40, 240, 0.607595
396, 1, 1, 1, 0, 5.25466e-40, 241, 0.608586
397, 1, 1, 1, 0, 4.20373e-40, 242, 0.609572
398, 1, 1, 0, 0, 3.36298e-40, 243, 0.610553
399, 1, 0, 1, 0, 2.69039e-40, 243, 0.609023
400, 0, 0, 1, 0, 2.15231e-40, 243, 0.6075
401, 1, 1, 1, 0, 1.72185e-40, 244, 0.608479
402, 1, 1, 0, 0, 1.37748e-40, 245, 0.609453
403, 1, 0, 0, 0, 1.10198e-40, 245, 0.60794
404, 0, 1, 0, 0, 8.81586e-41, 246, 0.608911
405, 1, 0, 1, 0, 7.05269e-41, 246, 0.607407
406, 1, 1, 1, 0, 5.64215e-41, 247, 0.608374
407, 1, 1, 1, 0, 4.51372e-41, 248, 0.609337
408, 0, 0, 1, 0, 3.61098e-41, 248, 0.607843
409, 1, 1, 1, 0, 2.88878e-41, 249, 0.608802
410, 0, 0, 1, 0, 2.31103e-41, 249, 0.607317
411, 1, 1, 1, 0, 1.84882e-41, 250, 0.608273
412, 0, 0, 1, 0, 1.47906e-41, 250, 0.606796
413, 1, 1, 0, 0, 1.18324e-41, 251, 0.607748
414, 1, 0, 0, 0, 9.46596e-42, 251, 0.60628
415, 1, 0, 1, 0, 7.57277e-42, 251, 0.604819
416, 1, 1, 1, 0, 6.05821e-42, 252, 0.605769
417, 1, 1, 0, 0, 4.84657e-42, 253, 0.606715
418, 1, 0, 1, 0, 3.87726e-42, 253, 0.605263
419, 0, 0, 1, 0, 3.10181e-42, 253, 0.603819
420, 1, 1, 0, 0, 2.48144e-42, 254, 0.604762
421, 1, 0, 0, 0, 1.98516e-42, 254, 0.603325
422, 1, 0, 0, 0, 1.58812e-42, 254, 0.601896
423, 1, 0, 1, 0, 1.2705e-42, 254, 0.600473
424, 1, 1, 1, 0, 1.0164e-42, 255, 0.601415
425, 1, 1, 0, 0, 8.1312e-43, 256, 0.602353
426, 1, 0, 1, 0, 6.50496e-43, 256, 0.600939
427, 1, 1, 1, 0, 5.20397e-43, 257, 0.601874
428, 0, 0, 1, 0, 4.16317e-43, 257, 0.600467
429, 0, 0, 1, 0, 3.33054e-43, 257, 0.599068
430, 0, 0, 1, 0, 2.66443e-43, 257, 0.597674
431, 1, 1, 0, 0, 2.13154e-43, 258, 0.598608
432, 1, 0, 1, 0, 1.70524e-43, 258, 0.597222
433, 1, 1, 1, 0, 1.36419e-43, 259, 0.598152
434, 1, 1, 1, 0, 1.09135e-43, 260, 0.599078
435, 1, 1, 0, 0, 8.73081e-44, 261, 0.6
436, 1, 0, 1, 0, 6.98465e-44, 261, 0.598624
437, 1, 1, 1, 0, 5.58772e-44, 262, 0.599542
438, 1, 1, 1, 0, 4.47017e-44, 263, 0.600457
439, 1, 1, 1, 0, 3.57614e-44, 264, 0.601367
